EOS #,n0[fm^-3],Lambda_0[M_N],gamma[1],a[GeV],b[GeV]
00073,1.328081341565642,2.304801100959758,1,0.012756465133228402,0.0062878415173253
00074,1.266263704715023,1.2011255852328744,1,0.010055460039574379,0.005857285685845391
00075,1.95815426608585,2.778887421369188,1,0.012951942918928419,0.006015167990832559
00076,1.588737807751664,0.8857629367502475,1,0.011648573896764217,0.00590360320449989
00077,1.5895660065604469,1.3868009462071553,1,0.010780969398147142,0.006140278307626689
00078,1.3498067101078233,1.205154981475746,1,0.012334550060734644,0.005691097741037675
00079,1.1167266148746504,2.195070215094883,1,0.011430694232976176,0.006127326458672403
00080,1.0021188800329894,0.9413179604054339,1,0.012100459044442468,0.005851314216017956
00081,0.9876593738165111,1.210116755381232,1,0.01073989450942209,0.006158733490776019
00082,1.6320318727545537,0.7706667784859451,1,0.012965247093399142,0.006004460805002328
00083,1.892326799339975,0.6715624207133251,1,0.01030308634116987,0.006265856731248601
00084,1.2804152011727385,0.6539947395642008,1,0.01196430493998819,0.005657306838358607
00085,1.9631813258243132,0.7267445407296615,1,0.01011764301059988,0.005996121461486752
00086,1.8514326119325197,1.8461499848274705,1,0.010278604504098338,0.006151187670256999
00087,0.9921019518582561,1.1750304941050749,1,0.011810970849841885,0.0059719131820216275
00088,1.817071778453042,0.6677060100299477,1,0.012783296062856251,0.006116966924584718
00089,1.79586836358504,1.4543903139364371,1,0.011936022040786257,0.00623415478190791
00090,1.2873970487271325,2.5162418576272882,1,0.012919754951579243,0.006013604150410746
00091,1.348223785638581,1.2326750439476875,1,0.0124696920972165,0.005641601550829788
00092,1.514902032466617,1.1060256824563348,1,0.011886461876203376,0.005682244122145491
00093,1.1582634625901227,2.8701822239126322,1,0.012520427905096538,0.006289365709327614
00094,1.2071554632919115,2.3156466305646255,1,0.011460179533953455,0.005961070672336088
00095,1.2835161304264804,1.1562148784058555,1,0.012583254170398954,0.006192890144611333
00096,1.4641067480157832,2.1692655928113527,1,0.01090036513582731,0.006235281518825396
00097,1.137734529957535,2.502438724184871,1,0.011332328862022721,0.005837794023494479
00098,1.8600931836835264,2.7131940159780377,1,0.011366552186124897,0.0055635909179513506
00099,1.2540045196588188,0.7858450743454721,1,0.010673033897459248,0.005960853579532793
00100,1.1356475966224797,1.9620686166849768,1,0.01217545041416493,0.005796222902426661
00101,1.8624886610687,1.5286820943151225,1,0.012219983751892509,0.005976705259779863
00102,1.0741124245887748,1.224513799412661,1,0.011208820613561724,0.005773958027976117
00103,1.9862744602197746,1.9757734490241907,1,0.010467721094577663,0.005655146326902648
00104,1.6929275323465482,0.6882232170744593,1,0.010611045539156577,0.006189598372004379
00105,1.3795127715498217,1.15966315054129,1,0.011159988975423548,0.006019333285066515
00106,1.3854003823762986,2.535313645976921,1,0.010186361048989349,0.006350739208617229
00107,1.1299713020341948,1.7519732793567886,1,0.012351921012634656,0.0063639186588677135
00108,1.0184115662787518,1.8957749359871225,1,0.011017299563292903,0.006095139495266144
00109,1.2489852746274364,0.8168105427605961,1,0.010918554944626936,0.006122246391697592
00110,1.4805596545456314,0.6612074473510051,1,0.012006614998122944,0.005564720262085967
00111,1.1869007274256744,2.5867562558982895,1,0.012580091483195114,0.006146911165136892
00112,1.946340084121295,1.0170138520575718,1,0.01110926413367865,0.005847998310722345
00113,1.2969936252660603,2.04388607928396,1,0.011825223504411557,0.0060607332988265525
00114,1.6529786908199409,2.5812270045554375,1,0.01190622712112171,0.0061578628057656175
00115,1.1939258140811684,0.720984466124611,1,0.012305321534456577,0.005558998912290872
00116,1.869644910594375,0.8123148935201729,1,0.010693864626139514,0.006093330712346117
00117,1.7652948042786036,2.0210938353390473,1,0.011892666708282503,0.006195890054606322
00118,1.9327801385181878,1.0089874040592703,1,0.011748263424201204,0.005587789038531975
00119,1.6235605267183348,0.7564252323546047,1,0.012361888465432999,0.006052636683978451
00120,1.401569991421201,1.2200633272729848,1,0.011687010437792003,0.00602945010647586
00121,1.807385773320401,2.17133530529259,1,0.011867102494333611,0.005669285009771426
00122,1.789630839421813,2.557580795919764,1,0.011301271085411273,0.005824980020577371
00123,1.4287163557698674,0.63969678291821,1,0.012292347298122579,0.005793568672999915
00124,1.9409107892201483,1.9423146520771966,1,0.010898059994599174,0.005949202156219965
00125,1.1834426253018544,0.8353893315972478,1,0.010313096035763155,0.005749353210012205
00126,1.627672323752157,1.442378039965925,1,0.010518234276477158,0.0060082804464114655
00127,1.4197726453412258,0.6864073449125402,1,0.010575761915520978,0.005665656379005563
00128,1.6865688385632478,1.4852723076545644,1,0.010849183999463104,0.005996687225780413
00129,1.8044194379040064,1.2230292104922222,1,0.01139124484276302,0.005899616554279992
00130,1.9251192120971854,1.8687519959054701,1,0.012356804724549633,0.005917122540196912
00131,1.5442858547255063,2.486683854235716,1,0.012729787127599297,0.005640557462398739
00132,1.5277664509422073,1.4394481878640093,1,0.010319987210680929,0.00592781086426951
00133,1.2150627883809995,1.386439282486135,1,0.011551247510828618,0.005816903259660491
00134,1.5252399893001893,1.7752434172535494,1,0.010960805888108407,0.006314741899427928
00135,1.5410899946931123,0.7147459576388054,1,0.012001258480080976,0.006168235291344896
00136,1.8914009436104209,0.9048202776107964,1,0.011535283950286671,0.006212669767479193
00137,1.489413925002786,1.5056046111279344,1,0.011865743422995978,0.006003375392426355
00138,1.2228908756316843,0.7689143955403226,1,0.012161220547390317,0.00552437425270815
00139,1.5222140896548875,2.222393346183586,1,0.010759842971383845,0.0060689878366930105
00140,1.6017064378961494,2.2541805553500684,1,0.010144215335504018,0.0063270827999387875
00141,1.3080221379116541,0.90175510008742,1,0.012269824898483606,0.006163029221230728
00142,1.10822088293719,1.7394364650636693,1,0.012729443574531733,0.005992423617737661
00143,1.1747616665443301,2.0489709707144916,1,0.011719087633066115,0.0057261504656968614
00144,1.0639604369763804,1.565009411400237,1,0.011750342948521795,0.0062715707751892485
00145,1.0684151408709974,1.229926797077637,1,0.011995791712452445,0.0056501960510180835
00146,1.2768676318935364,1.739660815881247,1,0.010101117602240386,0.005647642338832386
00147,1.7750757350924478,1.1967445661047356,1,0.011254428892359334,0.00595557322459204
00148,1.1801879713379468,0.8480848039314186,1,0.012158331966729247,0.006306828291475343
00149,1.2395589783789052,2.2817502293331846,1,0.012847556480582068,0.005638157132179864
00150,1.6067043136054702,0.7204040976443833,1,0.01290719206849085,0.005896441659804181
00151,1.9530682055730122,2.689798099630909,1,0.011949770587885869,0.006175820271778562
00152,1.82341001305615,0.7317824107951788,1,0.012887008348033465,0.0060198109007323294
00153,1.4289805298664424,1.3267825028980418,1,0.012816704130093916,0.005830195867104084
00154,1.5648773974172592,2.7204705298202416,1,0.012311921799477146,0.006205008055472159
00155,1.6880885809316106,1.7172814135732806,1,0.011061393312824623,0.006283298578130197
00156,1.8156448278235755,0.87723715753783,1,0.011378148890575843,0.005626751186370282
00157,1.6374552349973641,0.884724894352793,1,0.012416026284652276,0.006031057312657318
00158,1.9001569233101332,1.5536208397784208,1,0.011394371703701818,0.005649906049626225
00159,1.924764054909097,1.3459087659878535,1,0.010754061028654508,0.006165226385683344
00160,1.9408395745798592,0.9206407812421324,1,0.01001340668481426,0.0061064717967812075
00161,1.5071810006864896,0.9254431689548303,1,0.0114057971563459,0.005925771208814191
00162,1.9616645602460745,0.9464009168718528,1,0.01038107217543801,0.006363348859334767
00163,1.306625763110385,2.0610085403411986,1,0.012471360683988335,0.005814301043716969
00164,1.5555730052469172,1.8388127194199408,1,0.010862602648296393,0.005791117716825009
00165,1.6399821298678756,1.955212437244972,1,0.011799919747727834,0.006162357399664618
00166,1.9007692624138224,2.6997971537917014,1,0.010900666451081712,0.005546776148407431
00167,1.8673522349801537,0.8775054180922419,1,0.011262549153225877,0.005541704097566346
00168,1.7459484730475572,0.8626643692192923,1,0.012335764097935634,0.005962823806841348
00169,1.0515781092183374,1.060365154599801,1,0.012953957220913751,0.005752426772307636
00170,1.4327130706636388,1.5487521901919268,1,0.010397208986203747,0.00617434747871393
00171,1.0399932151395632,0.67601103770684,1,0.011897630218746607,0.0063458525271116745
00172,1.2880145811423114,1.7152270457570074,1,0.012558752162505337,0.006374172523749595
00173,1.38803549152269,1.0675658900478626,1,0.010458529360443409,0.00638085499751197
00174,1.4491508202593217,0.9953394313136027,1,0.01029763352203767,0.005825760107447122
00175,1.8368320163686482,1.8482106977504231,1,0.011744279622762753,0.005808439973720871
00176,1.9355362573702446,0.8590154363706799,1,0.010713442610916049,0.005940258070933282
00177,1.6398626510051042,1.975951977162621,1,0.012283534725863337,0.00571011395331272
00178,1.9121198958672379,1.243347235536815,1,0.01107132567320457,0.006155101966123134
00179,1.1816749511856888,0.9991262144903711,1,0.011008598909340226,0.006179718495146794
00180,1.465664376940709,1.9944167160717832,1,0.012564626918122115,0.005973000523672667
00181,1.258592412659182,1.232462455383923,1,0.010730578323270738,0.005516788298141094
00182,1.1388431169166409,1.7322949319762233,1,0.012114930768125717,0.005957291640128389
00183,1.1257614251243275,0.8639687714941845,1,0.010928677820958344,0.006376556599117911
00184,1.7538189546720073,2.037596287697065,1,0.011821557792355924,0.0059934467478181255
00185,1.6189766106067887,2.189450938385651,1,0.01234020499679374,0.005808015722132268
00186,1.3237980729594696,1.4732522124839413,1,0.012979486969091781,0.0055829429708138395
00187,0.9963506964270435,1.080638407504238,1,0.011607122237183068,0.006033944466411749
00188,1.0264722695111366,0.6987336050234096,1,0.012174214938254713,0.005941062190275061
00189,1.7498946601860106,2.856007903591141,1,0.012206519137661706,0.00550355257216006
00190,0.9862487981977743,1.120062132743802,1,0.011404786218649189,0.005577046822170565
00191,1.7410394407142677,0.8039665639749568,1,0.012763865058144943,0.0063484046069184
00192,1.2324845010699905,0.957655948717222,1,0.011446874597520596,0.005677017069030493
00193,1.8069440397123098,1.714863303848398,1,0.012121029503412557,0.006133241947488783
00194,1.189210134916134,1.0815311399648893,1,0.012180250396001856,0.005786781842067227
00195,1.5109668330267678,2.4185131887010463,1,0.010274509473033905,0.006081148260537609
00196,1.1784831360475188,0.7080431901910447,1,0.012951356572415883,0.005866830908429025
00197,1.4281426535431059,1.7899217113038421,1,0.012601597519591518,0.006396427963832582
00198,1.1775394048864223,1.1483588640897855,1,0.011769656769774614,0.00601238123717139
00199,1.6095560780082152,1.6854901446066894,1,0.012849599723394828,0.00587500198252741
00200,1.4570473648278028,1.69911241582682,1,0.012951837485365294,0.005572289956002534
00201,1.622103700461342,0.7861798212666922,1,0.011936203147788505,0.005514140412275423
00202,1.007503365584239,1.3079864655152833,1,0.012140709773075471,0.006267228254741478
00203,1.22502244710448,2.965196223284053,1,0.01226255183929715,0.005809541114801383
00204,1.2961343007131905,0.8848360888896891,1,0.01064133026641663,0.005992422530031084
00205,1.6412861824532,0.9752194715234691,1,0.011818210885019569,0.006355922946301518
00206,1.9347678192449616,2.164427768194042,1,0.010368149026336104,0.006043774314433906
00207,1.2754292534563667,0.8004393898271732,1,0.012629294901279257,0.00581783464088021
00208,1.1789471579452333,1.3352996032097584,1,0.010695838043168494,0.0062298385341979816
00209,1.446645076618771,1.9093847989411572,1,0.012683135710117614,0.005741708296415745
00210,0.9865942570611261,1.0959764932714178,1,0.010993350866775525,0.0063691544108185226
00211,1.189823535157696,1.475379431731513,1,0.012160814925185085,0.005739883831208763
00212,1.490108771215237,0.6493409581690512,1,0.01090679155147929,0.0059176663701335066
00213,1.0861375163771698,2.1668189438882015,1,0.011266316901935934,0.006030213381184093
00214,1.8601548858836072,1.3357422185968055,1,0.012455103311948918,0.006031268813267974
00215,1.7005445342324532,0.649151842660646,1,0.012412841661560188,0.006018811079976446
00216,1.4570297981520672,0.7197498550694963,1,0.011095940627918507,0.006385642339367173
00217,1.247600726887593,1.8253728310088022,1,0.011664358310414092,0.0060142893083663445
00218,1.8082708767663815,2.325525988898244,1,0.012128571581504304,0.005953776390965199
00219,1.4437114517193275,2.807673918173565,1,0.01083654533684475,0.005569182249531321
00220,1.403271898361279,1.5922334258967947,1,0.01216491996046194,0.005807907951097937
00221,1.0805837608083122,0.8154976824496585,1,0.012350644688056078,0.005504410676741042
00222,1.857958661450747,2.8054152798659695,1,0.012468883013713057,0.0061555149429578
00223,1.0891023440733059,1.2713224498794038,1,0.011517206714020947,0.00594789502362871
00224,1.3676670784227185,1.7836446827772916,1,0.010038770713146777,0.005688267229095457
00225,1.7408550668218634,0.7958757207699169,1,0.012300309137453844,0.005742987499320949
00226,1.8293864194550753,2.199479503800003,1,0.012659373271675073,0.005594426905965499
00227,1.5971915163250916,1.1653287508312844,1,0.011554853749937435,0.005650517272957266
00228,1.2493416684549135,0.946135824054572,1,0.012918038732480614,0.005761790476392935
00229,1.6525707234503084,0.768031253266927,1,0.012766848950890742,0.00591162614267986
00230,1.502758315674346,1.1602459300997863,1,0.010240691205488395,0.006384499305537996
00231,1.4890782245343264,0.7190646707118887,1,0.010627692717474158,0.00600240797511601
00232,1.334150747420079,2.298549435257656,1,0.012124234683630334,0.006021922007761745
00233,1.3760024204565307,0.837111556696555,1,0.011973218777318672,0.006231594677175519
00234,1.233256699159541,1.7238731478782074,1,0.012672145245426427,0.006315656456141981
00235,1.6857989479963724,0.8286275858944139,1,0.01047366086559141,0.006357586967203975
00236,1.6626248809950424,0.7325581265330473,1,0.012559076976497904,0.005915779157999037
00237,1.7143824492839759,1.1207629253770615,1,0.012179705582631465,0.006266615307048466
00238,1.7895775107436378,1.5612341275741766,1,0.011655153690243912,0.0057459521047453985
00239,1.216514032332836,2.148558435904163,1,0.012187701656616414,0.005771654845237455
00240,1.6460746423523926,2.619491258259054,1,0.01074009881032988,0.005861223981988605
00241,1.9387985550923308,0.8881089660976277,1,0.012662177702951215,0.006295451951773218
00242,1.6723118930074616,0.8237896442987236,1,0.010435612937804683,0.006091550503236541
00243,1.3550012426377263,1.5148983368267233,1,0.010601895769520068,0.0058661393011429416
00244,1.8025392153247242,1.61513882273475,1,0.011813579097927431,0.006293135851657694
00245,1.2475083189120213,2.8231013869731583,1,0.010259621791957304,0.005786092471305521
00246,1.6706515597482168,2.8104076729173784,1,0.011637129191874433,0.006143185361694847
00247,1.5826384448278246,1.4953163470491073,1,0.011385588992647081,0.005567016064371579
00248,1.9647152381296948,0.9167577677971481,1,0.010146151790772459,0.005885085373600333
00249,1.5949800770037872,1.8990044179020051,1,0.011861814687400387,0.006010367849841967
00250,1.195609131112583,0.6883955558087472,1,0.012653638377423424,0.005716865887607574
00251,1.9074508976891622,2.1416132696287304,1,0.011800869328655067,0.005989094179114041
00252,1.3830956626120712,2.961866141512967,1,0.012102260371187465,0.006137338546333247
00253,1.069307760930764,1.8809185274406315,1,0.010734036830247783,0.005717452999233871
00254,1.987781507131846,0.9321431994770808,1,0.012895162772729256,0.006343920233792965
00255,0.9884787836930159,1.8152742981658188,1,0.01244915957714728,0.006199825236555197
00256,1.3479375778966258,1.1606003602201462,1,0.011611942765460981,0.006090945302125499
00257,1.7460033569653917,1.3078358181726624,1,0.01137612993624939,0.0058661203639495275
00258,1.1112242117340256,1.5404694181077287,1,0.012965610913791262,0.005663014360600035
00259,1.0285679459663468,2.1152175255689176,1,0.011668896429555565,0.00585108226729232
00260,1.6604746761571931,2.6814069454247753,1,0.010225211687470124,0.00600481921455364
00261,1.3115029487892007,1.7868785094240893,1,0.011426360838923467,0.005710699203720856
00262,1.247937112856624,2.914072229462554,1,0.011172446648650337,0.006194348826697286
00263,1.1247334199857262,1.7736203049222266,1,0.010816222358681992,0.006255769299130304
00264,1.9358433399877344,2.033006853204275,1,0.01026994222727923,0.0060497530858481
00265,1.8283074221520093,0.9381098056623757,1,0.011587663816057076,0.006378060968880137
00266,1.6778158110029742,1.5782911700250821,1,0.01147783731046647,0.005753301835768851
00267,1.9440467809256092,2.704438929704504,1,0.010227081341557545,0.005842756030974427
00268,1.881519277823292,1.8195352944795546,1,0.010666486443391902,0.005832505718429333
00269,1.4985794485643658,0.6971368123527543,1,0.010708700259817324,0.005504568012214331
00270,1.8419178034756487,0.6770185013543839,1,0.012035856245892353,0.005572549432291289
00271,1.1675501144026992,0.788986721896762,1,0.01182679753887235,0.0063461187131240195
00272,1.8006711844246062,0.8013652339745213,1,0.012607226869350213,0.006127982175061586
00273,1.1833378739028633,2.492772857071863,1,0.011641293742241052,0.006264249323040358
00274,1.756158889263788,0.7219967068857026,1,0.010731983344503088,0.005652693126259124
00275,1.0510978455173718,1.9939722592238742,1,0.012227048660469345,0.005916242264981998
00276,1.572151210061813,2.70127530715703,1,0.010607024137998817,0.006275657890639233
00277,1.5009547808543053,1.532020981401568,1,0.010803093623311671,0.006387052755151129
00278,1.2274570099126056,1.5806125953961734,1,0.011447263720796243,0.005689326131909271
00279,1.906690875723016,0.8754632852909382,1,0.01185257851157414,0.005513554973375421
00280,1.300141687275127,2.6591296613632567,1,0.012640082452919794,0.006040907117479334
00281,1.7503693270578804,1.3578924263335355,1,0.012721649406223936,0.0056250749980504555
00282,1.6791256297757027,0.7787489595640303,1,0.010399475195257881,0.00576776776524758
00283,1.0029902613621082,1.3492971915265481,1,0.010491249237756848,0.006301279432234838
00284,1.038685256723825,1.1313333063265107,1,0.01277406462430266,0.006178962382044202
00285,1.6170392740628898,1.7662407628025742,1,0.010076961686863341,0.005590996858271724
00286,1.8233919378860546,1.247253353378846,1,0.011663886912700434,0.005801479020620951
00287,1.0975047687496833,0.7168886698487416,1,0.012230156697315406,0.005762116225028181
00288,1.6635404025366416,1.0183205902681238,1,0.010242104226184108,0.006385055363727028
00289,1.3385719392686923,1.179182097367295,1,0.010283323653206037,0.005890164504837447
00290,1.5339785496645044,0.67057347005875,1,0.010199864986319274,0.005659832414084889
00291,1.557580667909864,1.0679617053361803,1,0.012118292557025285,0.006235880013241357
00292,1.5971643576022256,2.9189811703292254,1,0.010133237965935226,0.006074464977026107
00293,1.99167902272558,1.610454394060377,1,0.011025522737321512,0.005861066827838088
00294,1.4136491564731741,1.102066094228374,1,0.010305107354660687,0.006245573052817335
00295,1.5880354083224324,0.8928255490645691,1,0.01085354243213605,0.005571571014726986
00296,1.8149728483108327,1.899637453939159,1,0.012262434099171564,0.006391404779377931
00297,1.1303168537743478,0.9272600569394459,1,0.012954106468243786,0.006028769783210891
00298,1.1686248065800446,2.340925723158812,1,0.011750844158632437,0.005874654077545651
00299,1.4385613446318612,0.7382293203204341,1,0.011828185366844162,0.005684099761639173
00300,1.4083671919562266,2.018977114050192,1,0.012978500077729391,0.005644224101708808
00301,1.508783721707657,2.8734716912073988,1,0.012378189792054364,0.005527511811307961
00302,1.1683983277921086,2.6765308563490295,1,0.01041740795612494,0.006195827342691515
00303,1.436338578058082,2.2836496522808645,1,0.010129525809058567,0.005592799323677559
00304,1.8220148882501581,1.5931213266647402,1,0.010750888883320054,0.0057854644258005595
00305,1.999930655529394,1.0550547427548163,1,0.010159371137664203,0.0063265176158251585
00306,1.0833099817247747,1.2400861998169155,1,0.012501647985775202,0.005546064133656283
00307,1.2667925863396838,1.7820372028350189,1,0.011654241186585229,0.005810750477765606
00308,1.472343697997087,1.654915059397464,1,0.010772059499420904,0.005866911474857813
00309,1.0571709321716705,2.9006043820963296,1,0.010353895125035645,0.005856302313605532
00310,1.9306757171825621,1.353314288188801,1,0.012480602895709375,0.006146374994679825
00311,1.092364540423928,1.9638080402649887,1,0.010369977711373784,0.006378523857593684
00312,1.700667169553243,1.0550803901036057,1,0.01006716485757751,0.005703624425077101
00313,1.6879399609869195,1.3258343037148623,1,0.01250984112388628,0.00609061112468316
00314,1.149438717088756,0.7831472051095622,1,0.012942780247597695,0.0063463822835967895
00315,1.673870336328077,1.6973521836176495,1,0.011930560055162465,0.006295768200672765
00316,1.6681457632247612,0.9996337692618511,1,0.0111851811140953,0.005611411524887296
00317,1.9161210257938408,2.634252635890406,1,0.010244460699815163,0.006229420889393621
00318,1.0176636827018677,2.8626259038618596,1,0.012008153672808705,0.005560017741099868
00319,1.461740996826951,2.6730758280086135,1,0.012500777293315772,0.006182444841265577
00320,1.2717893360721122,0.9145238282455637,1,0.012569750739316373,0.005659467429621818
00321,1.0283830544362578,0.7843837926432736,1,0.01046555292369108,0.0055684133003747836
00322,1.6367515951235827,1.1243295359148162,1,0.01099149829996493,0.005878164445597928
00323,1.6505093297386322,2.053389823602239,1,0.012945956783661252,0.00605838470623398
00324,1.6798961136894555,1.2898485926774872,1,0.011844302512896627,0.005710290466335669
00325,1.6858200313036777,1.8433064806262625,1,0.011251951154445237,0.00582157541752225
00326,1.8186444068164929,2.8240654679192634,1,0.01122029344548662,0.006327186522640816
00327,1.09592408704707,1.8955429116601226,1,0.011406405260283007,0.005727247280170437
00328,1.1005695739261725,0.7701739622987644,1,0.010528934594916009,0.005734631796806442
00329,1.3448638382945493,1.4480397921016606,1,0.011995122953390667,0.005741796138599852
00330,1.432311644488882,1.946385430183852,1,0.011170401503458683,0.005506776061076479
00331,1.4771020401043564,2.1200639189543744,1,0.010828699262064806,0.006135050343628592
00332,1.2432619817566604,2.9131178705167367,1,0.012202118782378747,0.005694123143875936
00333,1.7518829718601014,0.6478066266294906,1,0.011894438729930205,0.005911760934054044
00334,1.210796639873783,1.809062492690299,1,0.0127251470966783,0.005708106596673346
00335,1.5928916812096925,1.8446627222461909,1,0.010555483599698694,0.00567885634760725
00336,1.6772618737391816,1.4585990046814226,1,0.011385602325911683,0.005758226261095173
00337,1.6282974482695973,0.7529728082312466,1,0.011079499768916798,0.006386217098703928
00338,1.109535053558022,2.9160729945118753,1,0.012578658332442028,0.005554364840716012
00339,1.818638882689164,1.620781295955625,1,0.010708261153017594,0.005586411505851757
00340,1.3337838340833836,1.2892187414925318,1,0.01167944455906849,0.005658251128309428
00341,1.263576144928551,1.34226350210117,1,0.010929567364887824,0.005870272389926592
00342,1.4960778496230085,1.0981536677108235,1,0.011351346647478354,0.006361352309362435
