EOS #,n0[fm^-3],Lambda_0[M_N],gamma[1],a[GeV],b[GeV]
00063,0.6254341839948856,1.1416820011522788,1,0.012124701445030805,0.002402153260604605
00064,1.4326076009464865,2.7636128376668245,1,0.011549247652206305,0.007316765607382452
00065,1.176345249763639,0.07052996468787147,1,0.018236714379220823,0.008381511188457036
00066,1.920754504109928,63.13084870098719,1,0.002025865481186688,0.004459358365517885
00067,1.98638249631363,19.251222361107697,1,0.004322359301475375,0.014184630682933711
00068,1.0007471651762745,71.8243052388793,1,0.007980639823671946,0.015860428636886827
00069,1.9008364132025346,1.3457979910473066,1,0.008062731442900501,0.0044711261246265285
00070,0.6267512552221526,48.09220043398773,1,0.00994994741264824,0.008383143814063132
00071,1.7273759323917515,7.423920824562589,1,0.01852716158786398,0.012845779656856885
00072,2.1596834446977553,197.53473148695315,1,0.012375707979075109,0.003469681121707329
00073,2.3885984700793568,4.649079170255001,1,0.0030924239179168055,0.013936403280146142
00074,1.1697555260785388,43.08610629777705,1,0.009633251390053235,0.007731180309047742
00075,1.0354180446603516,107.72999959432963,1,0.005412727049349742,0.004343110201949654
00076,2.2152129933750597,0.015962274396744133,1,0.008653242736048882,0.0127364559659509
00077,0.7115526713238497,0.024246884865126956,1,0.014851853348148784,0.012766780516464696
00078,1.3119944106095727,0.06760095247552367,1,0.016066609330806933,0.011473584509270305
00079,1.7423729931053462,20.624671271201365,1,0.016398585550555005,0.0071565334576194975
00080,1.5000299203221408,16.259060087829607,1,0.014034467595079023,0.00215174904612527
00081,1.5063931266679225,20.02701078184138,1,0.0046947884627582745,0.013279271181215926
00082,2.281042999076393,43.456765584667615,1,0.004980987566505517,0.008650479927401441
00083,0.3608823470477517,0.011161852923993028,1,0.008741882179353011,0.00808612502139636
00084,0.9298728917924881,12.663431461203126,1,0.0061600316510023265,0.0038171578740095304
00085,1.1987333531417201,1.5284045521710694,1,0.018528106580017523,0.004832550654841611
00086,1.7145488889295897,26.545714639456854,1,0.013420696918113859,0.003966354333999698
00087,0.9296566018808992,0.006690768783797388,1,0.017668764458654597,0.012804580092085975
00088,0.5922494869230007,25.5301126644564,1,0.005856212304001123,0.01844256066131414
00089,0.43131224168066407,0.08616571340268142,1,0.01668725007680972,0.011991357791920797
00091,0.3466432874329727,101.76095523123622,1,0.013609044836737751,0.005648047790987646
00092,2.1358812279725785,0.061352282611093795,1,0.00945762198278826,0.007371511509371842
00093,1.0152662977085938,0.35594152670982754,1,0.004617075645550001,0.00313833575879066
00094,2.086952085636263,0.32565356821929475,1,0.011569037556131305,0.01948238693869738
00095,0.8015081264386641,0.02470092731042605,1,0.0036148196279391616,0.012589816973494728
00096,2.4087552077741488,0.02241709740554441,1,0.00883388457506205,0.0028203569838987043
00097,0.6123893687971119,25.707730624635502,1,0.004587142949046144,0.014656844006434466
00098,1.5816259398737829,0.09030337502614294,1,0.008457864881235882,0.017291305083131085
00099,0.6293565705713122,26.331625924008375,1,0.017651664167262493,0.015333694806566286
00100,2.3915903683355597,2.351053364896127,1,0.014013036802436672,0.009563566708242236
00101,1.6126477737224583,78.68549468599458,1,0.017766882717079657,0.012711160184452695
00102,1.4169925671962624,1.8975879412206997,1,0.005785277873466925,0.01566252613402204
00103,1.5379424720409853,1.3182792866485846,1,0.009103118725400126,0.018122615570014065
00104,0.6072678082396512,0.0061271717322445695,1,0.003913046286559638,0.01595977222149053
00105,2.1147909269614455,2.8894099897800696,1,0.01798892433019693,0.007062845496371487
00106,0.39502133809177026,63.79262368805645,1,0.012332895257587398,0.017832412524377048
00107,0.3947215402704005,21.611955803177278,1,0.01788694449090851,0.008789299447608073
00108,1.0033992419953355,0.023883317818377037,1,0.018646636693218394,0.01520208394782477
00109,0.9132866160157684,2.2259523088588544,1,0.010935415486354171,0.010032326033283748
00110,2.373376239018154,0.0689075545953355,1,0.01807921571695266,0.005059071686196797
00111,1.0272684507952516,5.819616593765089,1,0.013223396056253176,0.010577941681674414
00112,2.280951358522036,0.6908935338728643,1,0.0043047809232601136,0.018468281606762532
00113,1.812747481651501,21.828359729025678,1,0.010805625574660464,0.007297693066023963
00114,0.381178530902071,93.40352027729114,1,0.01960782039125466,0.018124282752767777
00115,1.048792243056513,0.005736408736689826,1,0.011979026053962503,0.006763696030709316
00116,0.41932710305860277,5.601346329653924,1,0.007994411951751407,0.01109975117120549
00117,1.7376749459124121,27.583786270083227,1,0.014984952853296298,0.019152353405093005
00118,0.4997319074705775,0.009679025159651322,1,0.018015281226939156,0.018441939443220312
00119,1.6178736766455826,16.200627341661207,1,0.0184133483703188,0.011943872439666171
00120,0.643369581058208,0.1501647081030191,1,0.004473794045695041,0.007524506869796192
00121,1.5941235535488807,9.511486245059848,1,0.012267732804302293,0.0032156041601868112
00122,1.1999160917766527,0.20955027359434017,1,0.004865432375071683,0.0027305218411682415
00123,2.4989747504732835,0.03465470699176001,1,0.01759366439031774,0.012614734518724958
00124,2.4564629622205714,0.06424497774353086,1,0.008482705198039169,0.0058022927600940395
00125,1.6401531247610106,5.567967514669569,1,0.005873837651523765,0.010726081015893462
00126,0.7499993391857595,25.180457352073766,1,0.013096931490994532,0.015772093731344056
00127,1.409027870438423,9.52842387291829,1,0.005771858300767466,0.0028754230157929054
00128,2.500891852155313,16.534927798232854,1,0.002267147673798914,0.01959965611000139
00129,1.7265983513367922,0.009537496410095719,1,0.006926056239587685,0.018236491281909926
00130,1.1842636793230223,0.048389239771343406,1,0.018340452348424914,0.011009380238193983
00131,0.8921738225357028,70.39456904887163,1,0.0028426389422233087,0.007057413135192333
00132,0.37859195682962776,0.10523651547445517,1,0.007152562493042731,0.002990017599615506
00133,0.47594258886948837,5.298577299903585,1,0.0030937164799297737,0.009347049429919317
00134,1.2506882981242804,0.06388628550172233,1,0.01214589316429374,0.003510266169685565
00135,0.6349442420711346,136.66877028843084,1,0.008623435648313466,0.009636136789408275
00136,0.32443511130294395,6.713428915929087,1,0.016479237775532004,0.010714558574574632
00137,1.9839809398827797,0.9545289779302665,1,0.01580005818030112,0.0045181296356842145
00138,0.6234516235219574,20.412126548178485,1,0.01945671566250736,0.010600874362855242
00139,1.0363802136497415,63.033934172712065,1,0.004490597354266879,0.01822679895700635
00140,2.2388367803143248,4.118917063499529,1,0.008969838882960194,0.004704486138443624
00141,2.124434930189379,189.70545844353032,1,0.004114104213499455,0.013738066844043212
00142,2.246854174940823,0.019883163449700963,1,0.008358007016697758,0.015980958827199014
00143,2.139390602628388,2.251507607043454,1,0.01169735133028744,0.00768967245765015
00144,0.33361763814087086,0.06593963370462276,1,0.01369034355194406,0.01903083279133972
00145,1.8545748464912672,0.1255489683626913,1,0.01809857042441359,0.014548229941332308
00146,1.0073873188016507,16.893312140798432,1,0.015183887636397343,0.005948666707457961
00147,1.8787272389540082,19.45899200258326,1,0.004164969285316306,0.01700757494006831
00148,2.4588376469893554,57.15920876914804,1,0.016435392788261043,0.019345258886528875
00149,2.302331811133576,1.2928803869232683,1,0.006641432402918766,0.011706044052027121
00150,1.3631479068517172,0.804138851992503,1,0.002942946550538374,0.014429332932502125
00151,1.8950532835977671,0.10026536316614547,1,0.0035811807381418348,0.0021920668184975717
00152,0.5872859077004317,59.085566810843694,1,0.004768193235175965,0.012472040947639791
00153,2.4936028206892282,81.88410167228558,1,0.006087717373726603,0.005694067125391847
00154,1.2923219010357874,0.017005791642675072,1,0.005079308436144809,0.010402138053372841
00155,0.5683064112805802,36.46659414179787,1,0.013437688335050215,0.00837374008702936
00156,1.2545972569724468,7.269019213798575,1,0.01044253052002254,0.004371751001493155
00157,2.364997688756116,76.49731978804388,1,0.008762557010421765,0.014616104465606057
00158,0.9253501173717387,0.05312995880745151,1,0.0037472551022661956,0.007852969516427326
00159,0.7118528183634281,0.23099829601996397,1,0.01275184218216193,0.015083633786399346
00160,1.8407718389408043,35.392124490206825,1,0.009139323693888708,0.017758028761867127
00161,1.9509089033537859,0.39979533243493454,1,0.017656354427957453,0.01995677638135114
00162,0.4519017292273285,0.026985908766575077,1,0.008321537622827158,0.006420893411432726
00163,0.5730138375496149,176.07029807686993,1,0.004257226721240768,0.01660091509503641
00164,0.6785179980238323,0.010347234099289318,1,0.010323004476668075,0.012535706567836287
00165,2.1204990373737287,1.694183296453868,1,0.01590396544007483,0.007047193176663898
00166,0.5498306521691193,0.015681082079801772,1,0.011075898427908654,0.005761856652393445
00167,0.5189331711284609,0.16497556096510596,1,0.016471386023638172,0.010981388082700794
00168,1.9578682018383518,0.7841098136400936,1,0.019618209282138616,0.01619795911908939
00169,1.5716679357837025,0.08283542887271739,1,0.007745151678205609,0.013549865127889974
00170,1.2681714592546538,58.90212528704033,1,0.0032890876090047702,0.01823607560900821
00171,0.39798300778310447,0.25455092691033127,1,0.006000331193230549,0.018844119819307184
00172,1.6372150675737056,4.914347202416672,1,0.007660991863921386,0.00591470148661994
00173,1.0293762614493083,65.56798411702084,1,0.007060172510045131,0.0036814495506827813
00174,0.6387499456383471,7.987143407707002,1,0.004889953648581545,0.013961188625087944
00175,2.4717284180983174,118.02474782010232,1,0.0030606878761364215,0.019168099056172394
00176,2.5422086430760378,0.00604245561411616,1,0.011964855016160061,0.01596870234057063
00177,1.4288827209777295,98.31460070248112,1,0.012661896729072543,0.004050733467123128
00178,0.9682748319335105,2.507222972885664,1,0.013083986991419484,0.007511137641952453
00179,0.6670856488778347,49.456327074899306,1,0.014316881824821806,0.007066172280527555
00180,2.2171778364603587,0.07478440425889209,1,0.014843663963947758,0.0038422948098429032
00181,1.1899610072976279,148.61985419530873,1,0.004241376994700547,0.005903017002786329
00182,0.5112639250938551,6.12325937821755,1,0.003960073732496705,0.005018297791972167
00183,1.7034011998409773,60.749212942150976,1,0.01714368968002692,0.01826768491952245
00184,2.0815430026966437,0.007000403596020823,1,0.011634662470160808,0.01793113571142528
00185,2.0292049702854964,0.46063144305184417,1,0.019174182400624275,0.002851504415846987
00186,0.9129490426495646,0.008609349328318859,1,0.0027306979982319834,0.01797583029660465
00187,0.5338967861955857,0.7569326289074447,1,0.018358604587860997,0.005470537968488348
00188,1.336690830572203,0.4823507180360796,1,0.01381616808158617,0.007892489920189944
00189,2.0596066904331254,13.822505120538517,1,0.0037715851082753384,0.007042313497449632
00190,0.7546286039917154,1.210830718638068,1,0.006837349498668642,0.01762918981536559
00191,1.4971478275208097,0.17500753545478284,1,0.017784276095791078,0.013360369583133632
00192,1.5611791149502299,100.4722010759714,1,0.016986295152723097,0.00978131267122809
00193,2.2418866359651646,0.07640450842693557,1,0.005073616993168261,0.00964569632109431
00194,1.4445042433911406,4.320357024853056,1,0.019207760521874458,0.01773520261113904
00195,0.9955153463214426,50.75367904638505,1,0.0035926812345116093,0.0026000027415055823
00196,1.0687422972282965,79.68244266676878,1,0.015744663584527356,0.01857406873107991
00197,0.6682367320425989,16.664429114639702,1,0.012536060959758753,0.0058719288815048225
00198,0.49236663909427125,0.007707606552943704,1,0.003160437460898809,0.006015923169437741
00199,1.5954420774282796,0.008374794825919251,1,0.012224619158677662,0.002206934954618584
00200,2.1277315898535027,200.65619637037327,1,0.019696586450316814,0.018197482789331268
00201,1.849587603783957,0.26274289408810997,1,0.003957435799081803,0.005768355497074327
00202,2.317595921986086,0.7510718256463255,1,0.010665847320631276,0.008187325288499366
00203,0.8947735510242246,2.209182162121976,1,0.016668931668895326,0.005280280119089365
00204,1.422228813321591,0.31516255395560444,1,0.018445745214857916,0.016427574455469385
00205,2.1187696025069545,24.667293771166154,1,0.011580370826752225,0.009899588856044883
00206,2.3987081844097973,1.7455749508257368,1,0.015172999199199632,0.013422954512915438
00207,1.1163646246985066,0.16050546935341364,1,0.014808647387868955,0.019178979972844942
00208,2.4841136782387836,7.551700439640471,1,0.014456321290301529,0.008278549094126612
00209,0.39192845741282367,0.7276694486200884,1,0.008785232056741235,0.01373691138424409
00210,1.970166008624202,0.01869819827410628,1,0.0075215327701055636,0.015391857680586214
00211,1.5817483341831575,30.860112759939252,1,0.0037535697231812974,0.019815297696002904
00212,0.7451957865653028,123.9227742188872,1,0.01743002281101569,0.01556575862207156
00213,2.3135023918475985,36.97900363734154,1,0.00833650270028198,0.005651178910392931
00214,2.335594734800099,0.8596646614573119,1,0.016377786493827755,0.016359844246735908
00215,2.3924437284985935,0.40571825214817725,1,0.012592402178856685,0.011059672126022017
00216,0.5328000991760368,0.8098718290166662,1,0.016153951675418596,0.01730005108350812
00217,1.9882177397487877,0.02711869768224856,1,0.009042237225713776,0.0039218738011523755
00218,1.112541083942604,1.9934088098401894,1,0.017439579231001673,0.003770168425740869
00219,0.5548643062960139,21.048852134490872,1,0.012993568151092733,0.0072337671855891295
00220,0.7213469865266356,66.73247809750377,1,0.002033403245350511,0.016289138520009263
00221,1.2197559813170207,0.0471274258243734,1,0.0031505294542502143,0.019995547910504487
00222,0.9048445734170089,2.5823304837396295,1,0.006990745664338479,0.0046376574359780695
00223,1.3171922102036013,16.500247576758635,1,0.018073971282328065,0.0069411224458510844
00224,2.2394603570733698,0.5263017988144304,1,0.01954175747197448,0.003952211924464084
00225,0.3816464191747322,1.1406639339821945,1,0.0032865909376920657,0.008884405553666132
00226,1.4074304585187987,47.505898154808264,1,0.01414369575908441,0.008405826303042593
00227,0.8745626988050811,0.019804109204613746,1,0.0185304949914216,0.016223407896828586
00228,2.535370398442957,0.1595592704176396,1,0.007347408311482653,0.004335322323039441
00229,2.5353096249852674,0.012732571079453274,1,0.006586568438718114,0.009667300637019788
00230,1.7181150198994135,2.5142212377278583,1,0.007891230182475797,0.004534894861145147
00231,1.4998290926623628,0.23216738748515883,1,0.006442436344148008,0.008386530538888774
00232,1.6826660288042028,11.555725424445344,1,0.01740688285094536,0.013149214385163303
00233,0.8917088947317237,0.43843970604498234,1,0.006660936372562194,0.006604407998712193
00234,0.3260198240277743,0.013510342556708207,1,0.013563209558361369,0.006025539134640008
00235,1.9279855895053295,0.07764522305732925,1,0.012432412831671822,0.011898922859647597
00236,2.3388282978215935,0.08121261234503663,1,0.008002031182858929,0.015960681267551003
00237,1.9786376214554426,0.049763201496959446,1,0.010546590574442334,0.017526180846582053
00238,0.6466070985891241,0.1224038629466253,1,0.01680386889785326,0.003414047716719029
00239,0.47666817927729627,0.32676162091195526,1,0.006370064190561966,0.012616952199333311
00240,1.6178400815841332,1.7056452423502455,1,0.014965181348709937,0.01278865291346643
00241,2.4137964076283875,0.009345503423409528,1,0.005135522175055976,0.010138088032554426
00242,1.4912326067488733,0.10814518431003826,1,0.013835118573708692,0.01958850172203106
00243,1.3336736329393086,1.4466837037609537,1,0.004801931460038691,0.0036539314460517784
00244,1.0290567755939093,18.05587943196158,1,0.003256889610981066,0.00693109964583665
00245,0.8831884862929961,3.062314673198174,1,0.012125774521284324,0.009303438426025698
00246,2.152497413579199,14.351987048203558,1,0.019193385481647215,0.011827787299022629
00247,1.9976473945057598,0.06005872810604513,1,0.007910233864675962,0.012450255104376183
00248,1.504529561779444,1.3580801676957879,1,0.011669087055207162,0.01415167047632602
00249,1.3385726434491851,0.5843295292361677,1,0.006619089488593972,0.005578046331604726
00250,0.4857697890932466,0.07448407118128156,1,0.01779326185800173,0.00877580046352779
00251,1.4835081300288204,0.7446886905926169,1,0.013791986666034116,0.011703851610119867
00252,1.495062851005062,0.007767381530626304,1,0.019852049971627386,0.00848644518620563
00253,1.282593981205792,105.89845357771205,1,0.007990825810956545,0.004967753451074121
00254,2.4335166223640967,0.24825151974796497,1,0.005442838230471218,0.012374853366312374
00255,2.5351617436102787,0.6567914281349088,1,0.006956733339439976,0.003137451282068521
00256,2.4699114129980635,3.6478121777880883,1,0.018642849223079246,0.012909741620829081
00257,2.3612042931780493,0.36183169923459474,1,0.004800706729711629,0.01436387860268879
00258,1.3111614479464686,30.62931484953027,1,0.017733835323058326,0.0046571162114606175
00260,1.8718732004225178,13.37468326407365,1,0.0035275309471802475,0.007306889673124538
00261,0.912696155919067,1.6803668247798376,1,0.01563188060738569,0.017255531029667134
00262,2.1008583066287616,0.012710019909402157,1,0.016348390150106806,0.008633144874153866
00263,1.37893956098258,8.877712793337523,1,0.010121163817165503,0.008962144549628544
00264,2.2081497348937704,6.843126509339011,1,0.016333058853665372,0.015947671286925175
00265,2.025075496119739,17.489070990038122,1,0.01996195354585393,0.009701777129584668
00266,1.3737833290880404,0.19675342879589705,1,0.01180948158125464,0.01336281120697442
00267,0.41602289478629995,133.7983329599916,1,0.0034675429619957926,0.01617250435666292
00268,1.4813211654103193,31.61998843070085,1,0.003881468305475597,0.013779346726329147
00269,2.0755511116216248,0.06090909521354504,1,0.011928401182774145,0.013682243901064805
00270,2.1515379832397317,101.21952162037861,1,0.011671201891422015,0.00855887338603346
00271,0.5417050278072838,13.807975043292437,1,0.015104236369088161,0.004370961568432977
00272,0.8444481440733965,0.6031873540614777,1,0.00915216258143617,0.010978065056952951
00273,2.2399582088952297,0.22001451347431566,1,0.006245671649830212,0.017278012069927066
00274,1.6208138959048877,0.8109623531972724,1,0.010616113944374153,0.018762007171399336
00275,0.9355866998079205,0.006253137987746326,1,0.0108681880527765,0.01408334029521342
00276,2.2627383917313075,30.281245759754356,1,0.018745121994304073,0.003854919353601903
00277,0.8224128139997366,0.29835949376789483,1,0.015323011515916024,0.00779550006586015
00278,2.390862627581185,4.904129688835824,1,0.012201465908983203,0.013525284906766107
00279,2.4645620999135107,15.13175711224876,1,0.01988370072125191,0.019848456219982075
00280,1.2619061426852265,0.00993977010080155,1,0.006290084957870706,0.006739323177454825
00281,1.2741623834747193,5.667110797037323,1,0.019317157469157166,0.015846577567500693
00282,1.4046690184033164,11.534447121790402,1,0.01628148646014993,0.007319420675374811
00283,0.49137240594384524,32.65680063960486,1,0.01644661130773875,0.019404847850492443
00284,2.2096414079067315,0.032528336190798444,1,0.007997688945987671,0.005553758739375072
00285,2.090435656073671,0.053433607557679466,1,0.018566039688613215,0.008643740727086263
00286,1.9399945555802234,40.145706893789566,1,0.019833813319886158,0.01832969361692033
00287,2.293180849736525,0.009950374820645402,1,0.004673541820106285,0.013363181786964651
00288,0.7784158932661762,0.7387407965163388,1,0.01949832832571475,0.007737281624436168
00289,1.8777293913815571,1.5583599975321902,1,0.004121281737947088,0.009864593817376158
00290,1.0229471519162185,0.017946296938999084,1,0.010223075962585836,0.00876917191031195
00291,2.1014382223724186,0.044224139236861235,1,0.00725443668783416,0.004221107301106752
00292,1.5366994111403207,1.4283788394205377,1,0.015207646374064717,0.016199746430807647
00293,1.8939247179217131,18.29036651465889,1,0.011747071272622596,0.00486340159850329
00294,1.2656381864576718,0.01518279693732167,1,0.005819084850345201,0.017361284514002415
00295,2.2175073910565883,0.8160516076557549,1,0.0034881869930905402,0.013520398353668639
00296,2.1154027418010086,0.10453595907268537,1,0.002293041696423419,0.004339152052192858
00297,1.986039090443163,0.010240013738081671,1,0.01035401146846642,0.016407033461514328
00298,2.126247809132469,27.599556778585285,1,0.004243066585833989,0.011122385068712987
00299,2.4937699625265597,43.33933200885148,1,0.00698022388547024,0.009923688967222136
00300,2.1713352489278686,0.033885669810926264,1,0.01906820631851392,0.010666196864901492
00301,1.3338894889448545,12.398209992202634,1,0.008602087567760586,0.003785345353047317
00302,1.6446889128241724,0.038479786606507776,1,0.0021943599253332474,0.013650279608883754
00303,2.338767987322064,72.07455185477038,1,0.005906789761886284,0.01120766220714308
00304,0.818159477109842,1.7524767120167375,1,0.005531624719535478,0.014583297044759734
00305,2.154801185726003,0.0823655527291539,1,0.019978936404331092,0.011886844965362024
00306,0.6674842801022437,25.733454185636607,1,0.009497538551357251,0.0034470272547069887
00307,1.3324070354753599,4.694191512260534,1,0.018978630007393422,0.014502208891328467
00308,0.6659799624080835,0.006853065517363079,1,0.012431140860676116,0.014846376441611624
00309,1.626964861604325,0.8418463017902794,1,0.008342155895170029,0.00705132493902088
00310,1.3041869421076007,3.2238247987151856,1,0.0038757262662209623,0.009828015647446314
00311,0.3893380799992198,0.013421750622071491,1,0.0024700117871327754,0.008679395908147206
00312,2.0274644902472962,0.08721075985885626,1,0.014400784528928564,0.019393752363715232
00313,1.429410270461848,2.2868360066264355,1,0.009059469968255905,0.007131520163421134
00314,2.5041083538917266,0.11882970520368177,1,0.01973379685999984,0.00523822259330438
00315,1.7358946787852128,0.012912244052113352,1,0.019120531550379065,0.018321559408065978
00316,1.0383314086352533,27.95470388741137,1,0.007851306091052553,0.01644511691040406
00317,1.3887489584552588,0.5208971583786965,1,0.006938186849441383,0.01690963525036048
00318,0.6352009103842658,0.08906539461277306,1,0.0027862564250907885,0.016948526502500498
00319,2.2599316439424384,19.610042828117315,1,0.009528954056910888,0.004284380770767692
00320,1.0061864300530008,0.24678164364132577,1,0.01455469633602399,0.018680190115989585
00321,1.275324027064019,13.730133791139304,1,0.01072809600363344,0.01372646807592936
00322,2.084589583622094,8.561448539271733,1,0.019802740705310663,0.008356214430558347
00323,0.9742947795366511,0.1775845919884638,1,0.014345585553741278,0.016044178176553073
00324,0.6015202483686658,0.7367660091873354,1,0.011877882395460861,0.016869033162396862
00325,0.8137978821780475,0.9163751813556404,1,0.009515364804596013,0.003942735854939345
00326,0.4797199174317423,161.31265358637765,1,0.006550827595430826,0.006400486228908769
00327,2.195028427088231,0.6417258291254414,1,0.007046723295398515,0.007958371694318402
00328,1.858185440590627,0.5766992989335793,1,0.019220005891183778,0.012434053417471145
00329,2.035916719623391,0.6687725160021702,1,0.004044369605482542,0.00684203439366371
00330,1.9920857101167153,14.702382114364474,1,0.015501942275005696,0.008415105835534557
00331,1.221564209390856,0.04704905723656339,1,0.018287332338311445,0.009357794664117758
00332,0.3593216634860022,2.8320611480166455,1,0.0056392722456107625,0.00980319353497936
00333,2.1588138863644684,64.42808345351014,1,0.016459035027449012,0.005378677942230164
00334,2.4751848807661974,1.1455628669409605,1,0.0062338625828749356,0.008887612663749968
00335,1.4172684853749675,0.021550270946314263,1,0.01052366274323141,0.007029143075842462
00336,2.0229772605332954,3.6417388658617944,1,0.009775343274287546,0.009585232598391624
00337,1.7986108903305438,0.00844045626169688,1,0.010888988176849898,0.014362486727198524
00338,1.5012494687338944,0.11178191920432566,1,0.0030303492645661796,0.003281756447597652
00339,2.1147954531051387,4.01121292319244,1,0.00879630955510485,0.01586130241699977
00340,1.8201251016864948,0.04203528275166458,1,0.01122737927364867,0.014409086552827376
00341,0.8511644735726037,91.23610887511306,1,0.01316064362541895,0.01785495240023064
00342,0.3215021957742802,0.010852804619720076,1,0.0024480664003513966,0.01941300035300949
00343,1.1057153523491285,0.26211268238718777,1,0.006063385413015144,0.018959657752872158
00344,1.453341759556739,0.7455548541646794,1,0.002508475613164249,0.01852645303840114
00346,0.45862064732687857,0.13751693233441378,1,0.004548849013715192,0.01055277052059049
00347,1.3813939471724888,0.07835570240458349,1,0.003683427927968285,0.015043163378254244
00348,1.8179688814322383,1.5733177131858895,1,0.01455691649818279,0.016541722912668366
