EOS #,n0[fm^-3],Lambda_0[M_N],gamma[1],a[GeV],b[GeV]
00208,1.8965125529877578,7.175744299180391,1,0.025970508084068526,0.03642186127202479
00209,1.36829900786998,1.1927460243938812,1,0.02165870950395219,0.0031712147689782364
00210,1.1260297186157724,8.936639823325672,1,0.011716736087343043,0.005970927901344579
00211,0.5938425982204633,1.3049428826411098,1,0.018957603916517685,0.027464167064107217
00212,0.34177374551396655,0.15595671639406736,1,0.035510763487533126,0.048219396617672654
00213,0.3894639840881058,0.6935866685910302,1,0.045315837661692435,0.03234233991820964
00214,1.5699411597049227,1.7567598866556853,1,0.03923980745702265,0.02561094979551183
00215,1.54356445591701,1.1730500079546715,1,0.012371905409108708,0.004445617813997208
00216,1.5874653417956217,0.27407793243618633,1,0.01303573531985122,0.007722529312122662
00217,1.5977415137193989,0.37639731769507007,1,0.03028470901053397,0.017518631124577393
00218,1.111639444679227,3.0428015702246083,1,0.006817933762329899,0.002724177248046262
00220,1.6143614627647478,0.7675264590069152,1,0.016918835823202014,0.004213594291269431
00221,0.7571564070211139,1.3918190066160963,1,0.029836556622050564,0.02582524136148886
00223,1.5636696153713172,0.19501692284309352,1,0.016147760827796852,0.03187376276925455
00224,0.9768690739446168,2.550425230554214,1,0.007167148019451262,0.04118711831379483
00225,1.6327023020159235,0.49376814074194186,1,0.03685612274505823,0.025639322234292355
00227,0.8735317919744944,0.57630019945131,1,0.022967460783305492,0.04464845183099665
00228,2.0388553609280295,0.15187491951252846,1,0.03393147664814209,0.04530378418858815
00230,0.4174605330240935,4.65908846025949,1,0.04987957441386456,0.037367395172960824
00231,1.6209526613710472,0.23768805691776848,1,0.022970431529698132,0.03370164361487854
00232,0.8974904476890099,0.28499861619104067,1,0.042038794203258754,0.03040438812153029
00233,1.7845281685625238,3.1210532315621404,1,0.023735245419181435,0.013945105224699628
00234,0.7323246379547904,0.22699751279533875,1,0.0028355848286846824,0.039291852293155016
00235,0.989157221645543,10.593966757954245,1,0.044037203296907225,0.03823394446362023
00236,1.7685943630590715,9.51425449544448,1,0.03286231643605513,0.015250532373832473
00237,1.7854633497282897,0.5115086111313428,1,0.025213981696860163,0.033591637070808505
00238,1.7883864253226003,2.4522894575782423,1,0.023364369109307274,0.02899923945725233
00239,0.7225752577492566,3.3744990731304623,1,0.005398393777181104,0.022542499286453417
00240,1.9701503286748427,5.8784546372156,1,0.04652619645697661,0.042682881126507914
00241,1.5338976705488232,0.34294640904337775,1,0.03286618241663721,0.02840669659456374
00242,0.6506793330786141,1.0871630434232546,1,0.01090720906901653,0.029297701579720115
00243,1.56599858480312,1.1956564878970841,1,0.021177319578857295,0.0065490188620567396
00244,1.5651567273964202,5.460378556490787,1,0.025642655938097357,0.04727851351630671
00245,1.9123527484994316,0.4796563705805103,1,0.015483536864594867,0.02614449331211839
00246,0.6314315466368076,0.4211711564040449,1,0.01930276363107434,0.027738152463108248
00247,1.2362462660347837,0.6360185983232235,1,0.02685222123525182,0.007765566973584002
00248,0.7287579580011796,1.163402189604318,1,0.0038471556271126826,0.039767390716167694
00249,1.5387488855844538,1.2961732991807349,1,0.012319533927417971,0.014327709311236425
00250,1.522073168642251,2.265231567059457,1,0.024228370766755353,0.037312335357844645
00251,1.6872227303468381,3.5698663509161417,1,0.04304462908505145,0.03019370087774404
00252,1.2173239302743588,7.042036979618384,1,0.03782779330655416,0.04866971539292897
00255,1.5682950533061821,8.369512988704669,1,0.01088994635692583,0.029003166605332684
00256,2.026011714924374,0.23575379611257194,1,0.008321723469819055,0.03709905402328199
00257,1.3456124161843195,8.872132920963002,1,0.03226576149151034,0.02103826035535572
00258,0.7573247173728572,4.237203659533845,1,0.005309526450713129,0.041146168882703546
00259,0.5644097885520574,3.2868684261882213,1,0.02588463592475592,0.008417902848022948
00260,2.0130938091343924,1.7005259166710516,1,0.016324092023907406,0.013467342740031913
00261,1.596509908627045,0.7381703909555539,1,0.02701887080383697,0.03656347985306671
00262,1.7524372686445093,2.171099350042748,1,0.03164188574532434,0.02024006244978261
00263,0.4976102858844986,9.948010073042257,1,0.02903542247414362,0.048538656670674606
00264,1.5549704795018975,7.812565577267331,1,0.024597748261013692,0.03521109357149184
00266,1.7832582279483444,0.16420756911377318,1,0.04591731983617827,0.034241653246577124
00268,0.8161012951638749,0.19194065984379727,1,0.049560795966163765,0.040403989863517724
00269,1.665551807472916,4.676515187224393,1,0.004037898219665346,0.04131278665011491
00270,2.066364889390605,5.530299692597594,1,0.043827426293726955,0.048675528492698426
00271,0.9552263490713105,0.26036782067334124,1,0.027046121109762754,0.024596690531140518
00273,1.7248253400327607,0.12131656030071197,1,0.03398045032922413,0.027062664100295356
00274,0.8551917039021606,1.357921208699425,1,0.0372361507069268,0.0023284494319025643
00275,2.019373527559137,0.7205369730550106,1,0.02859361683240909,0.019912328651870932
00276,1.156856616211755,0.1856478094712104,1,0.03344387015594915,0.03566843444540919
00277,1.4115085432634413,1.9543487554974666,1,0.02383808168080704,0.022965770433134837
00278,1.1701625425937159,0.23457790382568577,1,0.033324746626600656,0.04392844938733018
00279,1.5803977466041101,1.5898401308872396,1,0.03666448359073275,0.033139261981778426
00281,0.679873307342878,0.2240624345904032,1,0.03589787329270467,0.03981777361568695
00282,1.1281050071576268,7.583730714762443,1,0.002971136161791563,0.036990500613025404
00283,0.3974693593089323,0.2332814594828329,1,0.045248687095700076,0.0405200922035601
00284,0.8269981411567061,0.5891451305123769,1,0.009622864419844744,0.030677551003413538
00285,0.8745673452895187,0.9077389219265665,1,0.01810914866844284,0.013099376623247972
00286,1.3908702572898204,0.7961408712559175,1,0.013397873539344938,0.03407099341839139
00287,0.7424931511655697,4.849407385048457,1,0.027463179474454286,0.03080259850983213
00289,0.3337330708738129,0.6267030342558918,1,0.013424890098018746,0.048669947805636916
00291,1.9053563195283303,2.2472978429493207,1,0.035599464162536176,0.0026521549007000457
00292,0.9702306688487456,1.482472222225094,1,0.04435779158954752,0.04520810518268565
00293,0.5692675758797785,0.2837783227304183,1,0.014074535308472082,0.023555997956570367
00294,1.1450892420935626,0.2737508040184908,1,0.018119917079452638,0.01110620784047075
00295,0.7634339117101954,0.3263644322002894,1,0.0021524866669803194,0.01475523656068686
00296,0.3825443375320564,3.428463889113091,1,0.010011608625121092,0.014815958042916801
00297,0.8187132774001981,0.4190242227185578,1,0.0341548010647239,0.03168171836184038
00299,0.34496978192618877,1.861430285422711,1,0.022408859938898462,0.024578714858080677
00300,1.5708249838723893,0.11926724247013676,1,0.023290514373532356,0.013124927592319948
00301,1.0448269857273569,0.7592308414129559,1,0.024403871863142378,0.027690962369502095
00302,1.7730401286062418,0.9854101114890694,1,0.0077587151842690785,0.010688745565646333
00303,0.8928527200481463,1.6624937960581223,1,0.016059672942135627,0.030994353826592914
00304,0.46287703456318724,8.934487958036748,1,0.042189235861971576,0.0034053009267905115
00305,1.9726812475625297,0.24480953350430765,1,0.025217580664150356,0.0061533771465416736
00306,1.8936381072484978,3.178776474174878,1,0.043189706960746456,0.027617631607463555
00307,1.997317777009095,0.532117638236867,1,0.017900372792713067,0.010245202077025858
00308,1.3222568382582498,0.26485947241122704,1,0.02269155405655618,0.01588733282377414
00309,0.8867546651088571,1.9131836395220843,1,0.010291292179631015,0.007736352049361852
00310,2.0321517265075677,0.8621512033275844,1,0.013202832284391593,0.025245146258387627
00311,0.8677732554327635,4.140858080771968,1,0.0177779724619909,0.028411018597928085
00312,1.6035388459835194,3.1036127231860315,1,0.004716868314377759,0.03428977485849028
00313,0.8989161531454672,2.520845323099119,1,0.04105156373734954,0.022523850787185253
00314,1.602946678825283,0.39477111022302896,1,0.01171152055564945,0.04050602786537767
00315,0.8757279439272219,2.5626970830352476,1,0.028188810923906772,0.025058684690879497
00316,1.1050880936384015,5.388329670131694,1,0.012824833693056075,0.021840302509214524
00317,1.1922958080562793,0.3958469170932265,1,0.005315534411132223,0.02567620117480518
00318,0.895957655394436,4.59746624493061,1,0.04556396919778549,0.007972438091714648
00319,0.44386092439089697,10.32823807698197,1,0.013796946562409878,0.035721221785326995
00322,1.7172464880772262,0.4896394528647418,1,0.007754038304084606,0.04490412318699249
00323,1.5652220016977734,2.569846305440543,1,0.002141817516441483,0.008487949708420634
00324,1.1547799971350157,5.7076076412237455,1,0.0027407685786048222,0.04376822111603999
00326,1.8738782797397513,0.13466144089321577,1,0.01670971014873568,0.012496103151717616
00327,1.9433137270011005,0.12925435442220037,1,0.028806698383095866,0.031532749681974115
00328,1.8830929667108247,1.0005065507888335,1,0.046047455675893675,0.033105583412435594
00329,1.0177057585641667,1.0201293318381257,1,0.037700953578927526,0.03609726194522919
00330,1.568306375165631,0.9967081520144239,1,0.03345047695428658,0.019579083952908603
00331,0.4595733132165211,4.7748776530433545,1,0.030963833778158784,0.044723579290619736
00332,1.790131896702451,9.861001572820527,1,0.03344798483583614,0.045168685500876715
00333,1.7159286131425335,7.46969176711268,1,0.023326782904042775,0.002969125965363054
00335,2.0560540871960047,0.12491311682031132,1,0.021227886254823455,0.03340877885683929
00336,0.6032896271597509,0.11918904985170835,1,0.03141593920405132,0.020486235887831758
00337,1.8510359008331787,2.4946629836131633,1,0.014457066118737098,0.01016904684440934
00338,0.7372402792552134,5.145333358185566,1,0.04598353005441012,0.049066587903477205
00339,1.4016663220828156,1.2854352906964461,1,0.008408220952024995,0.03762232816744462
00340,1.2688383157626728,9.694018732253777,1,0.02477081317862949,0.024111089785342918
00341,0.5444648525909541,0.6144753755249595,1,0.003273000882426782,0.026182409238382075
00343,1.1566483032399593,9.75510703688069,1,0.0035328144723516496,0.04207784677136144
00344,0.7139954005181188,0.22105322212366466,1,0.03419534425405172,0.02281385567369483
00345,1.9456700537681937,1.445899694106315,1,0.004050643476415075,0.04970719495257206
00346,1.960925881619649,1.1924691267327459,1,0.04884766928739295,0.002823464020586199
00347,1.0897378942870173,0.7172187845326939,1,0.01066721041665937,0.018502385750727872
00348,0.9237246544592611,0.5422092825089114,1,0.022418050445321643,0.02861254408246581
00349,1.9993597450640992,1.1685109920704337,1,0.009287183126790645,0.03716054574724522
00350,0.35670040203768466,0.23899824476788015,1,0.007420560233987164,0.04765211304825691
00351,1.5810862914009727,0.2701033774139539,1,0.006897124799880377,0.045449787105584546
00352,0.7779815663435504,0.22096323369916776,1,0.04272244063403918,0.03382459364203822
00353,1.7864363177859568,2.2239023306367414,1,0.03055422799113485,0.035878957432407654
00354,0.7727042779596807,1.2837970301665325,1,0.007543829651566867,0.01979061927220356
00355,1.6923540438107119,6.159997904062522,1,0.011141645680010746,0.007315543583428099
00356,1.0606702268843093,1.4245936297580193,1,0.048252718085386864,0.03115193649691446
00357,0.6104311509446114,0.14531280415554773,1,0.004534928141267458,0.025774660169345653
00358,0.6482123195598731,6.101252428452482,1,0.006508489617385094,0.01973333745563262
00359,0.6069896294132511,8.425810253066324,1,0.005531205339290887,0.03652870166173527
00360,1.8958920654080578,2.4481053912256137,1,0.02302617824223819,0.04679194262059103
00361,1.2642981900535788,2.8256392855688577,1,0.016192440863473573,0.04570022140071722
00362,1.2017218161177308,0.21512230698757456,1,0.01306159512780907,0.006214260451197401
00363,1.548558881149163,0.19180597481796927,1,0.04604882369713489,0.04278443020110479
00364,1.2484658774490298,7.437826814531314,1,0.024950775844029043,0.008591183653409426
00365,1.4025089288928876,0.7488651626333996,1,0.007857225124517466,0.0349458058253396
00366,1.572523605736959,0.5916127879143304,1,0.009291390978791109,0.017163519923648264
00369,1.1174519034166408,0.5984151898798431,1,0.008109273284499324,0.024682422881713392
00371,1.2388292637149385,10.199118026773583,1,0.010973975655646347,0.00683195078937869
00372,2.0184838006348422,0.6633556583390826,1,0.014423413934218757,0.017733816686318696
00373,1.1493906766202167,1.1343800347971555,1,0.02010215950529251,0.04089522046008926
00374,1.3416865385356858,0.91166759442482,1,0.018782593881869113,0.04908230510826009
00375,0.8264090712807244,8.330667838734511,1,0.04891947912823294,0.03902545160128132
00376,0.8601193136541153,0.7100389863604322,1,0.022137655299166933,0.01408400507853835
00377,1.6484684726086598,0.49421898215138205,1,0.03524600668317315,0.04623649837889903
00378,1.3332922268800196,0.3494756935313904,1,0.04208810886259697,0.0252611200245849
00380,1.701616955441638,0.26550159333613893,1,0.002976474074932307,0.011902505634740077
00381,1.1022550314627741,3.946703048396807,1,0.0422511107708477,0.0394333761209952
00382,0.871359992542712,0.22685650778251257,1,0.0378546748837942,0.0398540859132662
00383,1.657186314180008,1.1798980371412768,1,0.009794948197566482,0.00890199958769665
00384,1.7659338426705262,8.939492314853434,1,0.014758605756545766,0.029084371853924193
00385,0.8811370997332493,0.1996037737792337,1,0.019512103784605626,0.019395786422580955
00386,0.4619758863358051,0.9862984981513531,1,0.011573931616339184,0.022882887358665366
00387,1.894039983021265,0.6809659089159612,1,0.03374658095259511,0.04649688029663864
00388,1.1846325385609746,8.50688467165359,1,0.008207143970315394,0.004640450452308917
00389,1.012348941161717,6.17720008749825,1,0.040762844358955524,0.04316790074888635
00390,1.3504971173161482,1.8924003466846873,1,0.04785415336287395,0.033543961886515844
00393,0.5345419339904137,0.37113148426473597,1,0.046290640992303345,0.04678696993053266
00394,1.9809820910278766,0.31689927252703703,1,0.03106064954631295,0.04399460582090143
00395,0.9736133494661938,1.87330580348074,1,0.033269490110640156,0.022885794665865454
00396,1.7283103767557806,2.73012049235514,1,0.030866334168927728,0.014092536433970876
00398,1.0963904417290748,0.27369804579952844,1,0.048474204869526354,0.034283435471329296
00399,0.37539403282671424,0.12111984262035132,1,0.010015651419623886,0.0021155995865535875
00401,0.6605641898375508,3.0328643565869795,1,0.022326024787182243,0.00710567824737933
00402,0.810693334684375,1.16858278928626,1,0.0050324839898597176,0.028864288824043162
00403,0.7301087722211558,2.0603746720463176,1,0.01915163839271069,0.014205997552649957
00405,0.7705796278257211,3.116442054983423,1,0.026414279076475075,0.017783279279544116
00406,0.8903000128307396,2.404936343016165,1,0.04834289676464001,0.04255231755044685
00407,0.8409015978693286,4.454672894941297,1,0.01329928774732137,0.021160415466462863
