EOS #,M[M_sun],R[km],Pc[dyne cm^-2],nc[fm^-3],nq_max[fm^-3]
00025,2.110617479429471,16.086027732682446,9.119693698837711e+34,0.30411500013289294,0.0003607537699571709
00026,0.15035707727677852,23.05456411479849,3.184507763631486e+33,0.3683763141217541,0.22853914567309638
00027,0.27412495280175186,1442.525119526533,1.4892670158447017e+33,0.1695255206377209,6.777448600713978e-05
00028,2.620623598536458,15.702805196914865,2.384250724856791e+35,0.519904419710298,0.15057647733204482
00029,2.630742815969453,18.732345156055803,8.471583936260658e+34,0.24318840528974764,9.722411769865031e-05
00030,1.939651927387223,15.093126614769405,9.382427325446408e+34,0.3357611436148256,0.003024858711776432
00031,2.6044227202866517,13.498023632232817,5.431382385279491e+35,0.6132487469531408,0.00024517027561931796
00032,2.4100990647734606,13.760879466903232,2.965331242930767e+35,0.6430739967099093,0.30050394752494497
00033,1.3786175615353677,16.48154996686863,3.6920851819087476e+34,0.24771668255314885,0.00457317361820188
00034,0.960911815135595,13.182186331106141,3.2290834715471638e+34,1.0345737746644297,0.8698669277204094
00035,0.8783809687978202,16.41536920300403,1.708506874054999e+34,0.7878132880727156,0.7332959161529105
00036,1.0783290483011947,17.35130043160961,1.8054852455794033e+34,0.17293757987626743,0.00011716374793485209
00037,2.8442467796291844,17.578208818999894,1.72811921669901e+35,0.3372528473751043,0.0016946951333376345
00038,3.067159946544876,16.784755158297678,2.3429459981203094e+35,0.35986045388946314,0.0019902710647439763
00039,3.0197463198764387,17.489876992168274,2.0479412142489774e+35,0.3398906720654028,0.00013588464740410004
00040,1.4372900877405086,17.813850195604175,3.3129102977068315e+34,0.3561044360846075,0.23224267009084598
00042,3.040541779772735,16.241165723194495,2.878024366373778e+35,0.39392505277728107,0.00015748701361820332
00045,1.743988343926687,18.009367393092226,3.440593995698784e+34,0.1915619470300232,0.0002053859011008387
00046,2.8221924669511744,14.804649206231742,3.457864066639117e+35,0.9662892646282695,0.9657711588909766
00047,2.715687482974956,14.903793683733335,2.9187688775894594e+35,0.4468267313665194,0.00017863653766509864
00048,2.2440521514578364,14.266181161402068,1.7982788850981664e+35,0.9562797111115393,0.9558973865702751
00049,1.8135622558521916,14.425361156440811,8.718687530830654e+34,0.33007413313256256,0.0002815179643375494
00050,1.1550042203023818,17.027253082628903,1.9753515121172242e+34,0.801101096067687,0.8007555761032206
00052,2.7496228472067505,17.011617932473623,1.4300687312645004e+35,0.31010946561622427,0.00012397844029035518
00053,1.5789394788008049,15.849918261474363,4.570341456006529e+34,0.2449766681432809,9.793904601909973e-05
00055,0.816919600795723,17.355145564920644,1.668575379274172e+34,0.5172889136214869,0.5170791022081169
00056,1.4107819177914445,11.887855646200164,1.9550243221051243e+35,0.8279066205903056,0.5285042284932258
00057,2.857537946008961,19.52245430088466,7.898469298394951e+34,1.0305073989859173,1.029998562904656
00059,0.5737894398721027,19.26912424815708,5.778741298212393e+33,0.4285180852293565,0.4282822368794056
00060,3.022160867619385,17.971166333423213,1.7566247090027192e+35,0.3157199810489341,0.0001262214642212874
00062,1.8667384595821557,19.187693573829716,3.5130276662358845e+34,0.187567183245696,0.0006989817575240938
00063,2.4009017079719994,12.61031742312362,6.962540214577198e+35,0.750126946527573,0.010184114483148437
00064,1.5213249452606854,16.24224742413953,3.951581822083007e+34,0.23354603566327053,0.0019933155499541493
00066,2.30338708053041,11.781470867931501,6.750658829660389e+35,1.2071819742261405,0.6550492041039853
00067,2.7515754198934297,17.49296051999777,1.2144904236648225e+35,0.28395959354195904,0.00011352400173557787
00068,0.6547283262599356,20.88700087697624,5.96238926909101e+33,0.25700236599075793,0.25684136936258567
00070,2.9981722245634357,16.55906886058525,2.368793419886347e+35,0.3659118075873874,0.0001462876184652844
00071,1.7992522656841037,15.355962762707557,7.224353770282262e+34,0.3069811895260775,0.004267442932689434
00072,1.8913594685612203,18.03000159985604,3.602156215574775e+34,1.030875498841285,1.0304756836146547
00073,2.843884881181483,14.5122636420329,4.04154096334317e+35,0.49150182604860915,0.00019649716164673003
00074,2.1259960469042922,14.086744617694324,2.3266869662387125e+35,0.5145531252836544,0.000610384162925883
00075,0.35628710392760354,14.454926150811595,1.1346550628521932e+34,0.7771950744272356,0.7768830950267926
00077,1.166018219006217,18.870115256888795,1.901782392179936e+34,0.5682985901405387,0.5680149782399954
00078,2.3001882867168937,19.326445377514094,5.731166903092636e+34,0.21761022835110885,8.699823673097802e-05
00079,0.9362889395735072,16.083246600004582,1.5071227147601068e+34,0.16239138151917887,0.0003725194011101689
00080,2.5276106519453734,17.391711209397297,1.2548276152998687e+35,0.465083476172861,0.21728858422815314
00081,2.744325993946581,17.776154456573853,1.4215874639526699e+35,0.3129054073938492,0.0003711813140028901
00082,1.757679551285028,13.336084331457648,1.951519243904653e+35,0.567062678677158,0.004050194220895408
00084,3.002871289485161,16.99908780985618,2.3700341051628717e+35,0.3659118075873874,0.0001462876184652844
00085,2.8088554227029694,16.002363555275497,2.793851018563805e+35,0.42408291830955447,0.00016954380499582946
00086,0.45077626953969735,19.558792679229715,4.0539168761335983e+33,0.27673609437534996,0.27661612978152
00088,2.174282264320266,14.329940591063252,2.482338818568086e+35,0.6359256247787055,0.3099431476543022
00089,3.083440220675111,18.597866048256503,1.573569813035433e+35,0.29326814362931025,0.00011724546028216603
00091,2.65720726445329,15.928039045980261,2.3592714376126165e+35,0.42408291830955447,0.003928735893503537
00092,1.58945044333889,13.362693686111795,1.7894054746348286e+35,0.7156342242360919,0.2661325564072534
00093,2.6732233293468672,17.09968528511778,9.672341017417273e+34,1.1120113026243508,1.1112817193192641
00094,1.6886673172710667,19.516995263045622,2.7266889919301434e+34,0.17281843070824154,0.0008684123966685437
00095,2.20163125170743,16.175435464133376,8.986413515569226e+34,0.2908743386234025,0.0009033451679199816
00096,2.4224095762109505,16.358174279331276,1.4853193847415211e+35,0.3609285564013545,0.001693350696043248
00098,2.5997274607265046,16.770670026367668,1.6487897040694684e+35,0.44927569137605244,0.21203751395681766
00099,0.7342137848391853,20.261751799738402,8.600763267694192e+33,0.23695632239691536,0.2368165388694792
00100,2.2075076720054954,15.915579946337116,1.0040622155297941e+35,0.3097431687272439,0.0008586922814780516
00101,2.266581815123015,11.63143202330055,8.064234286845205e+35,1.2823555296034943,0.7017206092121708
00102,1.3674862763323956,17.787505328075742,2.854548852162274e+34,0.2164261750829826,0.005135364335441623
00103,1.8642354681117919,10.418878428384835,7.886217354979277e+35,1.1978686971106507,0.4001399730817817
00104,2.952709316538135,16.414646368591036,2.680520652227378e+35,0.39392505277728107,0.00015748701361820332
00107,1.9426510193337199,18.897828728998505,4.565856334047979e+34,0.2127968812051477,0.00043553273818956495
00109,2.4679499301468417,19.121393241251674,5.166163092120303e+34,0.5356713964395031,0.535484342518526
00110,1.1310573580370553,17.31008246841379,2.1519168373872164e+34,0.19868705284823832,0.0054832657865738635
00111,2.82124294193479,18.85228237333659,1.0838526895417774e+35,0.26672671037898077,0.0018324808924432372
00112,2.5907019087032124,15.502307307189911,2.376086890890436e+35,0.765019561825444,0.7647137038744338
00114,0.6985533813140726,15.936132669358042,1.4562642640496091e+34,0.19798688231884776,0.0008379970667904221
00116,1.5018405441021636,16.83447945238604,3.8410947643150252e+34,0.23025279021768177,9.205259744965684e-05
00117,2.524653761032603,13.45239804231942,5.0724735341333476e+35,0.6132487469531408,0.0004495956138839705
00118,2.7386626341156806,13.378311729515072,5.988867588868361e+35,0.6132487469531408,0.005891772997569529
00121,1.198364261311685,8.166356651280374,5.2525529043806334e+35,1.6000000000000005,0.7817415498756359
00122,3.0456465013685814,17.687601328976683,1.6483459613148323e+35,0.5855975103183547,0.5853633860376695
00123,1.6048601867798715,16.693819185872663,4.407832074733021e+34,0.24128027032826935,0.002782673481780338
00125,2.64567336262813,17.7656849987272,1.0697666362840516e+35,0.6232400740246193,0.6228438673653413
00126,0.1449496945165292,24.963178446219406,4.1323959487219894e+33,0.30858813237795996,0.00012337022756891367
00127,1.5983354677811223,12.142441858323615,2.4965912760684946e+35,0.8285220193064282,0.5180153636362607
00128,2.991275985152105,16.693576154351614,2.300683650906809e+35,0.36204564465072786,0.00014474196796451292
00129,0.7492683061172144,14.737673256192679,1.0757986106434585e+34,0.7660936325049252,0.6752942594129474
00131,1.0153621931768542,13.353305220342966,5.094268524746208e+34,0.36231914824641065,0.0001448513117703657
00132,2.376889272765844,19.610984641244514,6.081453293791354e+34,0.22081901532079085,8.828107536650205e-05
00135,3.0484078568900568,17.92649883227337,1.7920670669786777e+35,0.3157199810489341,0.0001262214642212874
00136,0.8133459808964963,23.648813524464995,4.511244281196228e+33,0.0830584401684795,0.000982162095287641
00138,2.6190221196734806,15.37535353700171,2.581155763414698e+35,0.4488819601115112,0.005159478458024868
00139,2.301920436938129,12.829561741478017,5.774654447754927e+35,1.1846698389634196,1.1839009223658152
00140,0.28518825807270076,18.628109527767432,6.024745120859201e+33,0.35253563790225184,0.20044019511504216
00141,0.21860127735621976,20.258523334395274,4.290576130509997e+33,0.24607784291222892,0.11374622549488915
00142,3.1220076686113885,16.676088748952516,2.5694560800570085e+35,0.3642390703264364,0.0005776943069691608
00144,0.44276398736615835,19.043321126233092,6.320182281273154e+33,0.2625172613373791,0.2623472652338752
00145,2.7055199237559875,15.916621889393864,2.2073402826032856e+35,0.5136209800488623,0.23020717402415558
00146,1.7762214193482477,15.762722540599642,6.534940066214242e+34,0.2891277864090664,0.0024999968908453393
00147,2.1255220501755314,12.971581813821064,2.6938029408314083e+35,0.5291299125953702,0.0017290773006123287
00148,2.5699386932887993,16.71644179281363,1.1987608734124551e+35,0.2958237165793186,0.0003509183070617841
00149,2.39296399260155,17.236359238437824,8.525594254584893e+34,0.26279352373111536,0.0015607751696667868
00150,1.3539899493189675,14.971023188192236,5.018353872076435e+34,0.28922550237623956,0.003158792057781283
00151,1.2553195265483987,8.969927905396235,4.616366440429049e+35,1.6000000000000005,0.42138042375773793
00152,2.9178025773158054,16.338000312709706,2.608034957036767e+35,0.39392505277728107,0.00015748701361820332
00153,2.5340627010678864,18.229492904043,8.419295319359571e+34,0.2512953425443288,0.0007804278455176055
00154,0.10532557491514895,60.83240430785184,1.5588076506414664e+33,0.17538231241502678,7.011596858072078e-05
00155,2.3250709619838967,12.042091824610871,6.83779976366265e+35,0.7651528554085255,0.0012135558333558642
00156,0.7887938493159348,16.406074933310375,1.4959896909295007e+34,0.1841818110557923,0.0006846034699641978
00158,2.8376534713262758,16.50756146188796,2.3283614041993915e+35,0.3873324137839478,0.0008137897757064019
00160,0.4633382949470142,16.226220937615818,8.730457683416666e+33,0.17578666901844853,7.027762601651261e-05
00161,1.8168335258781283,11.725440943277956,2.6233006335186784e+35,0.6564299335761775,0.01665765107200866
00162,2.81703404861335,14.686290250693844,3.940880694875247e+35,0.49150182604860915,0.00019649716164673003
00163,2.600460006125456,14.20174449307348,3.334513366384837e+35,0.49717011797130733,0.0004240329837797733
00164,1.1993845950858193,14.794060309436803,3.3791561366216325e+34,0.24912539731242747,0.003923912408642608
00165,0.6058735640183599,12.131928528642979,2.6760182071305957e+34,0.7224864430244349,0.45765435475490573
00166,0.20504098317555133,19.02725825869295,5.577412579817094e+33,0.4826399402243239,0.24614102235628274
00168,1.8664010643620483,14.082074327642532,1.2296725283465685e+35,0.40369744215117076,0.0020285791384098257
00171,3.1139612086103208,17.114198902188125,2.318488077713941e+35,1.0744337534468085,1.0740612945341048
00172,1.2182087571057774,9.102046480581295,5.703860486313275e+35,1.6000000000000005,0.9221459696996804
00173,2.857662051179969,14.788667586028081,3.435200069794171e+35,0.4565495906746267,0.0003347135962489465
00175,2.555963994978198,17.661143839666426,1.0355119619894262e+35,0.6153292915937364,0.6149789961410292
00176,3.1023128075668143,17.1350277999668,2.515371568739574e+35,0.36286510051303617,0.00043044556479871485
00177,0.9946422806593789,15.185769852971376,2.218138467654344e+34,0.2160295267300356,0.005468442887555209
00179,2.9756804381383106,16.14163780837192,2.731540941456754e+35,0.39392505277728107,0.00015748701361820332
00180,1.7476832625878138,9.165644376471088,1.190475791853601e+36,1.6000000000000005,0.6350013241168815
00181,2.1068828852764754,15.876900595146301,1.0590606794863118e+35,0.33860147674470875,0.0025144394736193103
00182,2.952002188135598,15.87543429316399,2.6847939118729305e+35,0.39392505277728107,0.00015748701361820332
00183,2.194787523778649,16.137319160559393,1.3407254461092554e+35,0.3922133043170585,0.008218001595214904
00184,2.3026204487606914,17.559841134491034,7.435600961237994e+34,0.2519308076492035,0.000640255071866062
00185,2.6237697567754132,15.788195324880904,1.7779108973127473e+35,0.8349310136836656,0.8344527629767378
00186,2.098110509652028,15.80477635245803,1.334294270364795e+35,0.841909182633266,0.8415926370388606
00187,3.031034413793734,17.867172288301678,1.5967913527592058e+35,1.3835416560051947,1.3826453583246285
00188,0.6393565577105599,1476.921885413929,1.5835018575266402e+33,0.16644980883964827,6.65448493988466e-05
00189,0.8469230796612728,21.556080198480775,8.674898743253099e+33,0.47418788577476134,0.474020191765898
00190,2.759601485086288,15.921551606513564,2.2115202486028577e+35,0.3854005935983584,0.0007397297001475713
00191,2.695871212196783,13.581602570195972,4.630420873715519e+35,0.553368981856948,0.0008776601318073622
00192,1.9507793006026906,14.465827734294468,1.3676222748058705e+35,0.42408291830955447,0.0057832296965003764
00193,0.34800050870079263,15.482043808969266,1.05790194718063e+34,0.3959918663497712,0.24312452119494407
00194,2.8272196400816143,15.084585309022984,3.353903949845205e+35,0.4565495906746267,0.00018252363259726713
00195,2.4115504222316444,18.831360625785376,6.566878155103485e+34,1.0306890047535298,1.0301219705771167
00196,2.130855844854871,18.20903477902351,5.895519735476064e+34,0.6188391747962592,0.6185495267950777
00197,1.7566491840948077,16.816236824625964,6.341151268571586e+34,0.29276480662923854,0.0024894099846257444
00198,2.6451763396005106,18.6755337808127,6.407738207665684e+34,0.5705788176562381,0.5702981958182671
00199,0.4899261420603081,25.802209712693315,2.0688686944975587e+33,0.06638820030870998,0.0011298861233769103
00200,0.9496078583129227,21.955905891714124,6.684782984950409e+33,0.09636219004926004,0.00046264690791096466
00201,0.8745618292395365,17.713418605667062,1.6656216131859913e+34,0.20081871222344774,0.0020479981897346534
00202,2.994001334120142,16.44599498608263,2.359861021138069e+35,0.3659118075873874,0.0001462876184652844
00204,2.4974226345423745,12.927302726867447,5.719502063174007e+35,1.284850384827097,1.2843475772807635
00205,0.4828233197873804,20.30477907513037,4.030390471058811e+33,0.3555870248364271,0.3554477600564773
00206,3.0133372784096335,17.480762330588327,2.0357449372270835e+35,0.3398906720654028,0.00013588464740410004
00207,2.7636600027942215,19.33317989253048,9.621505353837838e+34,0.25270753641524624,0.0004850414691688749
00208,2.1399630402927556,17.428544221497514,6.705284798611139e+34,0.25046454089835063,0.00010013303872205223
00209,1.2563504540574728,8.366679585349967,6.4501239630535795e+35,1.6000000000000019,0.6762601864614869
00210,0.5413399208441325,15.589312310725656,1.580079110747654e+34,0.8996556821857037,0.8991889948588543
00211,1.4274074467046114,17.27234039916958,3.537691420398169e+34,0.38395389774539135,0.25678403508288444
00212,3.1270562321173863,17.94854510545839,1.666444768023081e+35,0.3936032198804893,0.1545532926020447
00213,1.7255175949075532,13.460110182851832,1.9056310897069888e+35,0.6752689058769024,0.43753532692393066
00214,2.421710848573087,14.319227679403111,2.2531940664066302e+35,0.4565495906746267,0.007287838188022766
00215,1.2990125957172571,11.252456635657255,2.0351265286465272e+35,1.1283457375997843,0.4175220583940907
00216,2.1148608315366406,10.719561214832522,1.0759712445070297e+36,1.0955333320875913,0.08251613242468452
00217,2.223407838608807,13.338660384555869,1.999054242115979e+35,1.0547510898594499,0.6739067360431558
00218,0.6377657615278065,14.101847801995012,3.4386455011248274e+34,0.5497376482304829,0.16459765980227875
00220,1.5394529189860509,9.236170637997944,9.178048614887535e+35,1.599999999999999,0.5937945671480347
00221,1.4368756253677022,15.712463040256841,4.1172480637894796e+34,0.24911677447678418,0.0023003464196831376
00223,2.9022498171123647,15.93266040822048,3.0325610069840452e+35,0.42408291830955447,0.00016954380499582946
00224,2.0482177605163012,19.82336902998064,4.1030450757719843e+34,0.7855078129966542,0.7850877956887856
00225,2.713991332780751,13.769215031482323,4.7258476537620336e+35,0.555429186134326,0.0015000739208922364
00227,2.8180160581898646,17.930192430073166,1.2906765661420234e+35,0.289574159046903,0.0011009675223429556
00228,3.092913660055516,16.675387272210962,2.5440224389207398e+35,0.3659118075873874,0.0001462876184652844
00230,0.25074622731105906,17.065149630209902,4.026706498909182e+33,0.326166886805271,0.23499968922776018
00231,2.922731457573749,15.79641689256886,3.0823504829042622e+35,0.42408291830955447,0.00016954380499582946
00232,2.6621580388620183,14.736202579837839,2.788071073934451e+35,0.7359024153031527,0.4236324673763679
00233,1.527759663043157,13.670107506462784,9.063745606081056e+34,0.38963564358755587,0.00040390934578683307
00234,2.690861774275646,18.996002354280318,1.0153764609963966e+35,0.5309053335616502,0.5305783579769748
00235,0.6534290119192472,15.743842415478912,1.4338650830791775e+34,0.828586765422197,0.78621202522133
00236,1.1255423868876353,12.98837706566797,5.114628151359985e+34,0.33385608596759625,0.0014758323476061856
00237,2.901119204441731,15.710119129377135,3.0273273697735993e+35,0.42408291830955447,0.00016954380499582946
00238,2.40042508861404,16.176764305079622,1.332886164097261e+35,0.3388446758149428,0.00013546646931508603
00239,1.1305500097060615,19.092968398368463,1.6448332647024174e+34,0.5754288964555363,0.5752087795769641
00240,2.0274765741191416,16.693150817766774,6.084505681787696e+34,0.24370566252188297,9.743091159549941e-05
00241,2.773424987257351,14.524583769953791,3.788194746544671e+35,0.49150182604860915,0.00019649716164673003
00242,1.8137057565549044,18.17632476445228,4.490280705023823e+34,0.23408522217355443,0.005297330546610914
00243,1.2845488229062623,11.252633474561579,1.3801196042220891e+35,1.0409221332700238,0.3727825110064299
00244,2.8187316435668643,18.051961306492828,1.2354722453245046e+35,0.28916447858842464,0.00307953975063183
00245,2.7806201471485976,15.06520231703638,3.6614691322200676e+35,0.48286665430210945,0.00019304491254285458
00246,2.268853120373367,16.527270800998643,1.0971213585191738e+35,0.46507659713410754,0.16229172762243418
00247,1.764027555791797,10.23420326777621,6.682810000347843e+35,1.216579318013582,0.45006372057817595
00248,2.1467010567633533,19.953407158871883,3.895260686450901e+34,0.5718404545525516,0.571483241394272
00249,2.1083825688743367,14.17781590403452,2.047504183151195e+35,0.49074511510381963,0.004385777769985436
00250,2.758636545164666,16.8590667264563,1.6664443586154977e+35,0.3380444733490287,0.0012957132810075093
00251,2.3958359705441183,14.975177977116475,1.671202943477916e+35,0.39392505277728107,0.005823353080389689
00252,1.9361195816496999,17.99794870483835,4.17435318386656e+34,0.20121131268944856,0.0004907390534851071
00255,1.9520311968173576,17.95291160300125,5.5192900252758765e+34,0.24173496045114395,0.00046398094029938345
00256,2.9378501245176096,17.482848742892934,1.9228676550997956e+35,0.3398906720654028,0.00013588464740410004
00257,0.9817924778831576,14.486540453753515,2.659159649121127e+34,0.23488881823965163,0.00045654758625517143
00258,1.7123609546423688,20.568815607219637,3.57404703009963e+34,0.7031090476490893,0.7027285216137079
00259,0.13104674825266358,29.592858171083144,7.166590755577974e+33,0.4181987918994952,0.22379877171897655
00260,1.8638984928293079,13.997767047455207,1.4640004046518665e+35,0.4455990431354296,0.00017814572106989956
00261,3.058457592825811,15.41886595333636,4.3711416101346945e+35,0.4565495906746267,0.001570059494289721
00262,2.0752808774191087,14.096733907476306,1.559442281811192e+35,0.41935396378827117,0.0009253075183249626
00263,0.5310604789916746,20.341559183739342,4.549196662419104e+33,0.4226896061467336,0.42250997886699465
00264,2.2041634777743324,17.289438463674095,7.6757027700124505e+34,0.26922764982212594,0.0018291070339405283
00266,2.8567474780286792,14.81579821104842,3.435325552934953e+35,0.4565495906746267,0.00018252363259726713
00268,2.947314412363674,15.586991462240926,2.765618655772036e+35,0.400802892218484,0.0018804271495758633
00269,2.6747275649212527,19.176866073292242,9.076631214963295e+34,0.25098568458859566,0.00018400700123616663
00270,1.7527798676321267,17.548850809306924,3.5682695194643807e+34,0.19387711535554134,7.750999255057949e-05
00271,2.6080916030961157,14.629753015173433,2.8572297139209936e+35,0.8452671778815688,0.600266752502295
00273,2.7660258795901704,14.126937731816854,4.473048722208028e+35,0.5291299125953702,0.0002115404673126383
00274,1.439822805109373,9.390259757481804,6.057314649972389e+35,1.6000000000000005,0.9218582261212536
00275,2.59162749432031,12.974853977974263,6.2612015540604275e+35,0.6601974574199128,0.0036191245369425838
00276,2.9287985695020358,15.546924952627462,3.111301021107919e+35,0.42408291830955447,0.00016954380499582946
00277,2.2078560061476495,15.202943127749347,1.4252508506763456e+35,0.385569573425389,0.003459430396979845
00278,2.721365211739555,17.30847475925754,1.106482375892413e+35,0.6530672821086579,0.6526862966870047
00279,2.7542519021172303,15.33258945449345,2.5585586952083974e+35,0.4225641291800888,0.003916107784493454
00281,2.848360345699289,16.44466119491316,1.8019027556762886e+35,0.53113413349318,0.2635967020159276
00282,1.7685061852852217,20.294487559230422,2.775220330236824e+34,0.16964433045826252,0.00018930456702553512
00283,2.8257161354842752,16.301492975364113,2.0881397172944698e+35,0.47559986096301826,0.19839693964899488
00284,2.5698758401467354,17.244895561257405,1.3639672909841869e+35,0.33828243503853067,0.008155255167495882
00285,1.4932699705449786,14.218154604838334,7.960468017428086e+34,0.3796989932691407,0.008712686314645137
00286,2.918043078970637,16.562512173805143,2.4678906104384017e+35,0.3865474475089305,0.0008707858187350089
00287,0.9637995474258633,17.04245860750601,1.5435217350123832e+34,0.16731913028323597,0.0013421666940510344
00289,1.2470015630005904,20.461784971151026,1.9747067022661846e+34,0.2587068853086962,0.14688662932341792
00291,0.08824341904281804,171.20941502533242,1.373977046006992e+33,0.17484745373174154,6.990213781235194e-05
00292,2.2227160367924603,17.14245396675064,5.729205923848363e+34,0.7653591854790164,0.7650998360319399
00293,2.5182524118926035,15.550388075266685,2.3474053595582005e+35,0.5163703857733745,0.15977199678828807
00294,2.2709464566394506,11.89026826879233,6.740556853889141e+35,0.8831501170030247,0.13709199915849843
00295,2.3330571260804676,14.770941981194849,2.6611940227117425e+35,0.5970109414473974,0.13726896989573875
00296,0.429924214076564,21.929371158215147,3.8493578357612864e+33,0.29973800608240625,0.299555715443761
00297,2.5014353373606597,15.744307160001972,1.5686091101821142e+35,0.35950428772408216,0.003636448686141338
00299,0.39309944535792735,19.53856243044187,4.9207773961839375e+33,0.26222948096576826,0.1754644790259228
00300,2.297273369275678,12.177518876761942,5.538633977779168e+35,0.7107404376270523,0.00028414640853740414
00301,2.3341089988666726,15.951596921794948,1.1891084041551756e+35,0.8267746661543479,0.8262963888304646
00302,2.0309303566625916,13.513061906501813,2.197430443046596e+35,1.3842904263944613,1.3837705264623004
00303,2.0742765084333468,17.558448951919836,6.723298093655428e+34,0.26934678684899216,0.005057431215610725
00304,0.0965161324141288,65.23040957468649,1.7998099813686526e+33,0.1933304091072521,7.72914252526708e-05
00305,1.8339355135484217,9.794881331864849,7.411031496518743e+35,1.027772315190413,0.0016300783296363597
00306,2.219234658046365,14.680454280043644,1.424138232265121e+35,0.3745682603648924,0.00036715960384797573
00307,1.7398564015754232,12.854394378630225,1.7961015315739385e+35,0.5295591834545065,0.00021171208520080826
00308,2.3957663848642854,12.996812551629198,4.214214820456742e+35,1.1390011895302812,1.1385469913083115
00309,0.9474680208090442,14.562692525407337,4.116531278248159e+34,0.5217465669188303,0.2427846131030705
00310,2.6440527509799603,15.63465888030343,2.428046363255214e+35,0.4231031196919658,0.00016915209201103892
00311,1.379343155196052,17.691214628294816,2.7301227854171563e+34,0.20030245009694522,0.002011777413989735
00312,2.6821298131669176,18.01953052393026,1.261943932428496e+35,0.3003308849923327,0.0004763339701905063
00313,0.9683541042712451,13.751969151435167,2.8813660886252246e+34,0.24787436808806831,0.0010184621900731351
00314,3.0222936414058257,17.522985862655784,2.0484836065198683e+35,0.3398906720654028,0.00013588464740410004
00315,1.3935316860544567,15.756155410901165,3.947167510033204e+34,0.25259650280484097,0.0042338093258210635
00316,1.487625918800817,17.049421210105827,3.9381769083903252e+34,0.24862244492776467,0.004237748389242667
00317,2.4803459967471055,16.906456501031588,1.3971344045252627e+35,0.33965052722050915,0.00013578864006917187
00318,0.13692192203409925,948.8410250732536,1.2882458041156884e+33,0.1734604639682972,6.934763417204361e-05
00319,0.4201516571825581,24.693118982474527,2.337559698963337e+33,0.0706547277747839,0.00016978280643357684
00322,3.001081449627654,18.615773608271788,1.297384156635593e+35,1.1954428978817129,1.1946926448199142
00323,1.5659669277286208,14.693258670397423,9.973305155600917e+34,0.42400339043611246,0.002986301325012529
00324,2.029534577813296,20.71560799502353,3.3422273062730433e+34,0.17211933390775036,0.00012618712712257195
00326,2.328940954787404,12.138779725906728,6.845630351910985e+35,0.7651528554085255,0.00030589990991976155
00327,2.8653549626703945,15.16584778454552,3.46935905776409e+35,0.4565495906746267,0.00018252363259726713
00328,2.753405670755671,14.665768751893507,3.2821207635676043e+35,1.5512277163739963,1.5505994087538741
00329,2.3940661741670337,16.220386412537767,1.1957140852013293e+35,0.8371573291047368,0.8366987825219239
00330,2.379005773061434,13.335228809058433,3.313280501924665e+35,0.569638706439912,0.013184555830298941
00331,0.6766520198647926,18.78947847387526,6.226029808419966e+33,0.1123470844858211,0.002177486040272707
00332,2.2694725623518677,17.851836725781737,6.5555980941082e+34,0.2353148675253241,0.0001725181385965939
00333,0.22062240034624792,1300.697130992397,1.2406405163260826e+33,0.1708417205772276,6.830068863454417e-05
